huruf,skeleton_index,skeleton_x,skeleton_y,nearest_curve_index,nearest_curve_x,nearest_curve_y,distance_px,distance_squared_px
12,0,440.0,63.0,117,440.0,63.0,0.0,0.0
12,1,441.0,63.0,130,441.0,63.0,0.0,0.0
12,2,442.0,63.0,143,442.0,63.0,0.0,0.0
12,3,436.0,64.0,65,436.0,64.0,0.0,0.0
12,4,437.0,64.0,78,437.0,64.0,0.0,0.0
12,5,438.0,64.0,91,438.0,64.0,0.0,0.0
12,6,439.0,64.0,104,439.0,64.0,0.0,0.0
12,7,443.0,64.0,156,443.0,64.0,0.0,0.0
12,8,434.0,65.0,46,434.481110605371,65.46153846153847,0.6666972071935895,0.444485166079732
12,9,435.0,65.0,52,435.0,65.0,0.0,0.0
12,10,444.0,65.0,169,444.0,65.0,0.0,0.0
12,11,434.0,66.0,39,434.0,66.0,0.0,0.0
12,12,444.0,66.0,182,444.0,66.0,0.0,0.0
12,13,434.0,67.0,26,434.0,67.0,0.0,0.0
12,14,444.0,67.0,195,444.0,67.0,0.0,0.0
12,15,434.0,68.0,13,434.0,68.0,0.0,0.0
12,16,444.0,68.0,208,444.0,68.0,0.0,0.0
12,17,433.0,69.0,0,433.0,69.0,0.0,0.0
12,18,444.0,69.0,221,444.0,69.0,0.0,0.0
12,19,433.0,70.0,372,433.2389622212108,69.78743741465635,0.3198215062405388,0.102285795853967
12,20,444.0,70.0,234,444.0,70.0,0.0,0.0
12,21,434.0,71.0,364,434.0,71.0,0.0,0.0
12,22,435.0,71.0,351,435.0,71.0,0.0,0.0
12,23,436.0,71.0,338,436.0,71.0,0.0,0.0
12,24,437.0,71.0,325,437.0,71.0,0.0,0.0
12,25,438.0,71.0,312,438.0,71.0,0.0,0.0
12,26,439.0,71.0,299,439.0,71.0,0.0,0.0
12,27,440.0,71.0,286,440.0,71.0,0.0,0.0
12,28,441.0,71.0,273,441.0,71.0,0.0,0.0
12,29,442.0,71.0,260,442.0,71.0,0.0,0.0
12,30,443.0,71.0,247,443.0,71.0,0.0,0.0
12,31,444.0,71.0,1146,444.0,71.0,0.0,0.0
12,32,445.0,71.0,1133,445.0,71.0,0.0,0.0
12,33,445.0,72.0,1120,445.0,72.0,0.0,0.0
12,34,446.0,73.0,1107,446.0,73.0,0.0,0.0
12,35,446.0,74.0,1094,446.0,74.0,0.0,0.0
12,36,445.0,75.0,1081,445.0,75.0,0.0,0.0
12,37,445.0,76.0,1068,445.0,76.0,0.0,0.0
12,38,445.0,77.0,1055,445.0,77.0,0.0,0.0
12,39,445.0,78.0,1042,445.0,78.0,0.0,0.0
12,40,444.0,79.0,1029,444.0,79.0,0.0,0.0
12,41,444.0,80.0,1016,444.0,80.0,0.0,0.0
12,42,443.0,81.0,1003,443.0,81.0,0.0,0.0
12,43,442.0,82.0,990,442.0,82.0,0.0,0.0
12,44,441.0,83.0,977,441.0,83.0,0.0,0.0
12,45,440.0,84.0,964,440.0,84.0,0.0,0.0
12,46,439.0,85.0,951,439.0,85.0,0.0,0.0
12,47,438.0,86.0,938,438.0,86.0,0.0,0.0
12,48,437.0,87.0,925,437.0,87.0,0.0,0.0
12,49,436.0,88.0,912,436.0,88.0,0.0,0.0
12,50,437.0,88.0,1172,437.0,88.0,0.0,0.0
12,51,435.0,89.0,899,435.0,89.0,0.0,0.0
12,52,436.0,89.0,1185,436.0,89.0,0.0,0.0
12,53,434.0,90.0,886,434.0,90.0,0.0,0.0
12,54,435.0,90.0,1198,435.0,90.0,0.0,0.0
12,55,433.0,91.0,873,433.0,91.0,0.0,0.0
12,56,434.0,91.0,1211,434.0,91.0,0.0,0.0
12,57,432.0,92.0,860,432.0,92.0,0.0,0.0
12,58,433.0,92.0,1224,433.0,92.0,0.0,0.0
12,59,431.0,93.0,847,431.0,93.0,0.0,0.0
12,60,429.0,94.0,821,429.0,94.0,0.0,0.0
12,61,430.0,94.0,834,430.0,94.0,0.0,0.0
12,62,395.0,95.0,379,395.0,95.0,0.0,0.0
12,63,428.0,95.0,808,428.0,95.0,0.0,0.0
12,64,429.0,95.0,1250,429.0,95.0,0.0,0.0
12,65,396.0,96.0,392,396.0,96.0,0.0,0.0
12,66,427.0,96.0,795,427.0,96.0,0.0,0.0
12,67,428.0,96.0,1263,428.0,96.0,0.0,0.0
12,68,396.0,97.0,1315,396.0,97.0,0.0,0.0
12,69,397.0,97.0,1302,397.0,97.0,0.0,0.0
12,70,426.0,97.0,782,426.0,97.0,0.0,0.0
12,71,398.0,98.0,418,398.0,98.0,0.0,0.0
12,72,399.0,98.0,431,399.0,98.0,0.0,0.0
12,73,424.0,98.0,756,424.0,98.0,0.0,0.0
12,74,425.0,98.0,769,425.0,98.0,0.0,0.0
12,75,399.0,99.0,1289,399.0,99.0,0.0,0.0
12,76,400.0,99.0,1276,400.0,99.0,0.0,0.0
12,77,423.0,99.0,743,423.0,99.0,0.0,0.0
12,78,401.0,100.0,457,401.0,100.0,0.0,0.0
12,79,402.0,100.0,470,402.0,100.0,0.0,0.0
12,80,421.0,100.0,717,421.0,100.0,0.0,0.0
12,81,422.0,100.0,730,422.0,100.0,0.0,0.0
12,82,403.0,101.0,483,403.0,101.0,0.0,0.0
12,83,404.0,101.0,496,404.0,101.0,0.0,0.0
12,84,418.0,101.0,678,418.0,101.0,0.0,0.0
12,85,419.0,101.0,691,419.0,101.0,0.0,0.0
12,86,420.0,101.0,704,420.0,101.0,0.0,0.0
12,87,405.0,102.0,509,405.0,102.0,0.0,0.0
12,88,406.0,102.0,522,406.0,102.0,0.0,0.0
12,89,407.0,102.0,535,407.0,102.0,0.0,0.0
12,90,408.0,102.0,548,408.0,102.0,0.0,0.0
12,91,413.0,102.0,613,413.0,102.0,0.0,0.0
12,92,414.0,102.0,626,414.0,102.0,0.0,0.0
12,93,415.0,102.0,639,415.0,102.0,0.0,0.0
12,94,416.0,102.0,652,416.0,102.0,0.0,0.0
12,95,417.0,102.0,665,417.0,102.0,0.0,0.0
12,96,409.0,103.0,561,409.0,103.0,0.0,0.0
12,97,410.0,103.0,574,410.0,103.0,0.0,0.0
12,98,411.0,103.0,587,411.0,103.0,0.0,0.0
12,99,412.0,103.0,600,412.0,103.0,0.0,0.0
