huruf,skeleton_index,skeleton_x,skeleton_y,nearest_curve_index,nearest_curve_x,nearest_curve_y,distance_px,distance_squared_px
18,0,558.0,90.0,6,558.3946290395994,90.41420118343196,0.5720967568965798,0.32729469925158433
18,1,559.0,90.0,13,559.0,90.0,0.0,0.0
18,2,560.0,90.0,26,560.0,90.0,0.0,0.0
18,3,561.0,90.0,39,561.0,90.0,0.0,0.0
18,4,558.0,91.0,0,558.0,91.0,0.0,0.0
18,5,562.0,91.0,52,562.0,91.0,0.0,0.0
18,6,563.0,91.0,65,563.0,91.0,0.0,0.0
18,7,558.0,92.0,215,557.8757396449705,91.9135184342285,0.15139252640188947,0.0229196970503468
18,8,564.0,92.0,78,564.0,92.0,0.0,0.0
18,9,558.0,93.0,208,558.0,93.0,0.0,0.0
18,10,565.0,93.0,91,565.0,93.0,0.0,0.0
18,11,559.0,94.0,195,559.0,94.0,0.0,0.0
18,12,565.0,94.0,104,565.0,94.0,0.0,0.0
18,13,560.0,95.0,182,560.0,95.0,0.0,0.0
18,14,565.0,95.0,117,565.0,95.0,0.0,0.0
18,15,561.0,96.0,169,561.0,96.0,0.0,0.0
18,16,562.0,96.0,156,562.0,96.0,0.0,0.0
18,17,563.0,96.0,143,563.0,96.0,0.0,0.0
18,18,564.0,96.0,130,564.0,96.0,0.0,0.0
