label,huruf,point_index,t,bezier_xx_x,bezier_xx_y,xx_sc_x,xx_sc_y,is_sample_output_bezier_py
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,0,0.0,517.0,68.0,517.0,68.0,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,1,0.0010362694300518134,517.0441511151571,67.88757396449705,517.0441511151571,67.88757396449705,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,2,0.002072538860103627,517.0987710514338,67.7810650887574,517.0987710514338,67.7810650887574,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,3,0.0031088082901554403,517.1624943104232,67.68047337278105,517.1624943104232,67.68047337278105,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,4,0.004145077720207254,517.2339553937186,67.58579881656804,517.2339553937186,67.58579881656804,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,5,0.005181347150259067,517.3117888029132,67.49704142011835,517.3117888029132,67.49704142011835,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,6,0.0062176165803108805,517.3946290395994,67.41420118343197,517.3946290395994,67.41420118343197,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,7,0.007253886010362694,517.481110605371,67.33727810650888,517.481110605371,67.33727810650888,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,8,0.008290155440414507,517.5698680018206,67.26627218934912,517.5698680018206,67.26627218934912,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,9,0.00932642487046632,517.6595357305416,67.20118343195267,517.6595357305416,67.20118343195267,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,10,0.010362694300518133,517.7487482931269,67.14201183431953,517.7487482931269,67.14201183431953,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,11,0.011398963730569948,517.8361401911698,67.08875739644971,517.8361401911698,67.08875739644971,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,12,0.012435233160621761,517.920345926263,67.0414201183432,517.920345926263,67.0414201183432,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,13,0.013471502590673574,518.0,67.0,518.0,67.0,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,14,0.014507772020725389,518.0769230769231,66.96995903504781,518.0769230769231,66.96995903504781,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,15,0.015544041450777202,518.1538461538462,66.95493855257169,518.1538461538462,66.95493855257169,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,16,0.016580310880829015,518.2307692307692,66.95220755575784,518.2307692307692,66.95220755575784,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,17,0.017616580310880828,518.3076923076923,66.95903504779244,518.3076923076923,66.95903504779244,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,18,0.01865284974093264,518.3846153846154,66.97269003186163,518.3846153846154,66.97269003186163,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,19,0.019689119170984454,518.4615384615385,66.99044151115157,518.4615384615385,66.99044151115157,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,20,0.020725388601036267,518.5384615384615,67.00955848884843,518.5384615384615,67.00955848884843,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,21,0.021761658031088083,518.6153846153846,67.02730996813838,518.6153846153846,67.02730996813838,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,22,0.022797927461139896,518.6923076923076,67.04096495220756,518.6923076923076,67.04096495220756,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,23,0.02383419689119171,518.7692307692307,67.04779244424213,518.7692307692307,67.04779244424213,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,24,0.024870466321243522,518.8461538461538,67.04506144742831,518.8461538461538,67.04506144742831,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,25,0.025906735751295335,518.9230769230769,67.0300409649522,518.9230769230769,67.0300409649522,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,26,0.026943005181347148,519.0,67.0,519.0,67.0,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,27,0.02797927461139896,519.0769230769232,66.95584888484298,519.0769230769232,66.95584888484298,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,28,0.029015544041450778,519.1538461538461,66.90122894856624,519.1538461538461,66.90122894856624,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,29,0.03005181347150259,519.2307692307693,66.83750568957669,519.2307692307693,66.83750568957669,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,30,0.031088082901554404,519.3076923076923,66.76604460628128,519.3076923076923,66.76604460628128,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,31,0.03212435233160622,519.3846153846155,66.68821119708694,519.3846153846155,66.68821119708694,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,32,0.03316062176165803,519.4615384615386,66.60537096040055,519.4615384615386,66.60537096040055,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,33,0.03419689119170984,519.5384615384615,66.51888939462904,519.5384615384615,66.51888939462904,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,34,0.035233160621761656,519.6153846153846,66.43013199817933,519.6153846153846,66.43013199817933,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,35,0.03626943005181347,519.6923076923077,66.34046426945835,519.6923076923077,66.34046426945835,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,36,0.03730569948186528,519.7692307692307,66.251251706873,519.7692307692307,66.251251706873,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,37,0.038341968911917094,519.8461538461538,66.16385980883022,519.8461538461538,66.16385980883022,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,38,0.03937823834196891,519.9230769230769,66.07965407373692,519.9230769230769,66.07965407373692,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,39,0.04041450777202072,520.0,66.0,520.0,66.0,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,40,0.04145077720207253,520.0769230769232,65.92307692307693,520.0769230769232,65.92307692307693,1
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,41,0.04248704663212435,520.1538461538462,65.84615384615385,520.1538461538462,65.84615384615385,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,42,0.043523316062176166,520.2307692307692,65.76923076923077,520.2307692307692,65.76923076923077,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,43,0.04455958549222798,520.3076923076923,65.6923076923077,520.3076923076923,65.6923076923077,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,44,0.04559585492227979,520.3846153846155,65.61538461538461,520.3846153846155,65.61538461538461,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,45,0.046632124352331605,520.4615384615385,65.53846153846153,520.4615384615385,65.53846153846153,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,46,0.04766839378238342,520.5384615384615,65.46153846153847,520.5384615384615,65.46153846153847,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,47,0.04870466321243523,520.6153846153846,65.38461538461539,520.6153846153846,65.38461538461539,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,48,0.049740932642487044,520.6923076923077,65.3076923076923,520.6923076923077,65.3076923076923,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,49,0.05077720207253886,520.7692307692307,65.23076923076923,520.7692307692307,65.23076923076923,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,50,0.05181347150259067,520.8461538461538,65.15384615384616,520.8461538461538,65.15384615384616,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,51,0.05284974093264248,520.9230769230769,65.07692307692307,520.9230769230769,65.07692307692307,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,52,0.053886010362694296,521.0,65.0,521.0,65.0,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,53,0.05492227979274611,521.0769230769231,64.9203459262631,521.0769230769231,64.9203459262631,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,54,0.05595854922279792,521.1538461538462,64.83614019116979,521.1538461538462,64.83614019116979,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,55,0.056994818652849735,521.2307692307692,64.74874829312698,521.2307692307692,64.74874829312698,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,56,0.058031088082901555,521.3076923076923,64.65953573054165,521.3076923076923,64.65953573054165,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,57,0.05906735751295337,521.3846153846155,64.56986800182068,521.3846153846155,64.56986800182068,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,16,58,0.06010362694300518,521.4615384615385,64.48111060537097,521.4615384615385,64.48111060537097,0
