label,huruf,point_index,t,bezier_xx_x,bezier_xx_y,xx_sc_x,xx_sc_y,is_sample_output_bezier_py
reference_bezier_py,,0,0.0,8.48,2.88,6.940160675382559,46.76805718521214,0
reference_bezier_py,,1,0.005025125628140704,8.441763402756566,2.8779384942692805,6.828755627916356,46.584878561416616,0
reference_bezier_py,,2,0.010050251256281407,8.404236259198061,2.8762727833252266,6.716057800556423,46.40571012853199,0
reference_bezier_py,,3,0.01507537688442211,8.36741364710982,2.8749971569420043,6.6021040169079095,46.23051899465299,0
reference_bezier_py,,4,0.020100502512562814,8.331290644277168,2.874105904893778,6.486931100575921,46.059272267874256,0
reference_bezier_py,,5,0.02512562814070352,8.295862328485436,2.873593316954714,6.370575875165587,45.89193705629051,0
reference_bezier_py,,6,0.03015075376884422,8.261123777519959,2.8734536828989774,6.253075164282066,45.72848046799646,0
reference_bezier_py,,7,0.035175879396984924,8.227070069166063,2.8736812925007342,6.134465791530457,45.56886961108678,0
reference_bezier_py,,8,0.04020100502512563,8.193696281209082,2.874270435534152,6.014784580515882,45.413071593656184,0
reference_bezier_py,,9,0.04522613065326633,8.160997491434342,2.8752154017733935,5.89406835484349,45.26105352379933,0
reference_bezier_py,,10,0.05025125628140704,8.128968777627183,2.876510480992625,5.772353938118426,45.112782509610966,0
reference_bezier_py,,11,0.05527638190954774,8.097605217572928,2.8781499629660128,5.649678153945791,44.96822565918578,0
reference_bezier_py,,12,0.06030150753768844,8.066901889056911,2.8801281374677226,5.526077825930725,44.82735008061842,0
reference_bezier_py,,13,0.06532663316582915,8.036853869864462,2.8824392942719204,5.401589777678347,44.69012288200364,0
reference_bezier_py,,14,0.07035175879396985,8.00745623778091,2.885077723152771,5.276250832793793,44.556511171436085,0
reference_bezier_py,,15,0.07537688442211056,7.978704070591589,2.8880377138844393,5.150097814882205,44.42648205701049,0
reference_bezier_py,,16,0.08040201005025126,7.950592446081828,2.8913135562410925,5.023167547548697,44.30000264682153,0
reference_bezier_py,,17,0.08542713567839195,7.923116442036955,2.8948995399968958,4.89549685439839,44.177040048963896,0
reference_bezier_py,,18,0.09045226130653267,7.89627113624231,2.898789954926016,4.76712255903644,44.057561371532316,0
reference_bezier_py,,19,0.09547738693467336,7.870051606483213,2.9029790908026154,4.63808148506796,43.94153372262144,0
reference_bezier_py,,20,0.10050251256281408,7.844452930545001,2.9074612374008626,4.5084104560980744,43.828924210325994,0
reference_bezier_py,,21,0.10552763819095477,7.8194701862130005,2.9122306844949217,4.378146295731919,43.71969994274066,0
reference_bezier_py,,22,0.11055276381909548,7.7950984512725485,2.9172817218589597,4.247325827574629,43.61382802796016,0
reference_bezier_py,,23,0.11557788944723618,7.771332803508974,2.922608639267142,4.115985875231329,43.51127557407917,0
reference_bezier_py,,24,0.12060301507537688,7.7481683207076015,2.928205726493634,3.9841632623071317,43.41200968919236,0
reference_bezier_py,,25,0.12562814070351758,7.725600080653769,2.9340672733126,3.8518948124071977,43.315997481394476,0
reference_bezier_py,,26,0.1306532663316583,7.703623161132802,2.940187569498207,3.7192173491366267,43.223206058780164,0
reference_bezier_py,,27,0.135678391959799,7.682232639930035,2.94656090482462,3.586167696100575,43.13360252944416,0
reference_bezier_py,,28,0.1407035175879397,7.661423594830801,2.953181569066007,3.4527826769041425,43.04715400148115,0
reference_bezier_py,,29,0.1457286432160804,7.641191103620423,2.9600438519965304,3.3190991151524765,42.96382758298581,0
reference_bezier_py,,30,0.15075376884422112,7.621530244084239,2.9671420433903566,3.1851538344507153,42.883590382052844,0
reference_bezier_py,,31,0.15577889447236182,7.602436094007574,2.974470433021652,3.0509836584039682,42.80640950677696,0
reference_bezier_py,,32,0.16080402010050251,7.583903731175765,2.9820233106645824,2.9166254106173732,42.73225206525285,0
reference_bezier_py,,33,0.1658291457286432,7.56592823337414,2.989794966093314,2.782115914696053,42.66108516557521,0
reference_bezier_py,,34,0.1708542713567839,7.548504678388028,2.997779689082011,2.6474919942451445,42.59287591583872,0
reference_bezier_py,,35,0.17587939698492464,7.53162814400276,3.0059717694048387,2.512790472869783,42.52759142413809,0
reference_bezier_py,,36,0.18090452261306533,7.515293708003669,3.0143654968359637,2.3780481741750856,42.46519879856801,0
reference_bezier_py,,37,0.18592964824120603,7.4994964481760835,3.0229551611495515,2.2433019217661827,42.405665147223175,0
reference_bezier_py,,38,0.19095477386934673,7.484231442305339,3.0317350521197692,2.108588539248209,42.34895757819831,0
reference_bezier_py,,39,0.19597989949748745,7.469493768176758,3.0406994595207797,1.9739448502262844,42.295043199588044,0
reference_bezier_py,,40,0.20100502512562815,7.455278503575681,3.049842673126751,1.83940767830555,42.243889119487136,1
reference_bezier_py,,41,0.20603015075376885,7.441580726287431,3.0591589827118475,1.7050138470911258,42.195462445990266,0
reference_bezier_py,,42,0.21105527638190955,7.428395514097341,3.0686426780502343,1.57080018018815,42.14973028719211,0
reference_bezier_py,,43,0.21608040201005024,7.415717944790747,3.0782880489160793,1.4368035012017453,42.106659751187394,0
reference_bezier_py,,44,0.22110552763819097,7.403543096152969,3.0880893850835447,1.3030606337370405,42.066217946070765,0
reference_bezier_py,,45,0.22613065326633167,7.3918660459693495,3.0980409763267995,1.1696084013991759,42.02837197993698,0
reference_bezier_py,,46,0.23115577889447236,7.38068187202521,3.108137112420008,1.0364836277932548,41.99308896088068,0
reference_bezier_py,,47,0.23618090452261306,7.369985652105886,3.118372083137335,0.9037231365244329,41.96033599699659,0
reference_bezier_py,,48,0.24120603015075376,7.359772463996711,3.1287401782529476,0.7713637511978373,41.930080196379414,0
reference_bezier_py,,49,0.24623115577889448,7.350037385483006,3.1392356875410097,0.6394422954185783,41.90228866712381,0
reference_bezier_py,,50,0.25125628140703515,7.340775494350112,3.1498529007756892,0.5079955927917972,41.876928517324515,0
reference_bezier_py,,51,0.2562814070351759,7.331981868383355,3.160586107731151,0.37706046692261896,41.85396685507621,0
reference_bezier_py,,52,0.2613065326633166,7.323651585368067,3.1714295981815592,0.24667374141618215,41.83337078847358,0
reference_bezier_py,,53,0.2663316582914573,7.315779723089579,3.1823776619010817,0.11687223987760831,41.81510742561134,0
reference_bezier_py,,54,0.271356783919598,7.308361359333217,3.1934245886638815,-0.012307214087972973,41.799143874584146,0
reference_bezier_py,,55,0.2763819095477387,7.301391571884321,3.2045646682441276,-0.14082779687543034,41.78544724348676,0
reference_bezier_py,,56,0.2814070351758794,7.294865438528213,3.215792190415982,-0.2686526848796351,41.7739846404138,0
reference_bezier_py,,57,0.2864321608040201,7.28877803705023,3.2271014449536133,-0.3957450544954568,41.764723173460034,0
reference_bezier_py,,58,0.2914572864321608,7.283124445235699,3.238486721631186,-0.522068082117773,41.75762995072011,0
reference_bezier_py,,59,0.2964824120603015,7.27789974086995,3.249942310222864,-0.6475849441414461,41.75267208028873,0
reference_bezier_py,,60,0.30150753768844224,7.27309900173832,3.2614625005028177,-0.772258816961358,41.74981667026062,0
reference_bezier_py,,61,0.3065326633165829,7.268717305626133,3.2730415822452072,-0.8960528769723544,41.749030828730426,1
reference_bezier_py,,62,0.31155778894472363,7.264749730318725,3.284673845224202,-1.018930300569333,41.7502816637929,0
reference_bezier_py,,63,0.3165829145728643,7.261191353601421,3.2963535792139664,-1.140854264147161,41.753536283542694,0
reference_bezier_py,,64,0.32160804020100503,7.258037253259554,3.3080750739886646,-1.2617879441006954,41.7587617960745,0
reference_bezier_py,,65,0.32663316582914576,7.255282507078461,3.319832619322466,-1.3816945168248171,41.76592530948308,0
reference_bezier_py,,66,0.3316582914572864,7.252922192843462,3.331620504989532,-1.500537158714394,41.77499393186304,0
reference_bezier_py,,67,0.33668341708542715,7.250951388339896,3.343433020764031,-1.6182790461643002,41.78593477130913,0
reference_bezier_py,,68,0.3417085427135678,7.249365171353092,3.355264456420128,-1.7348833555694014,41.79871493591603,0
reference_bezier_py,,69,0.34673366834170855,7.248158619668377,3.3671091017319874,-1.8503132633245656,41.813301533778436,0
reference_bezier_py,,70,0.35175879396984927,7.247326811071088,3.3789612464737777,-1.96453194582468,41.829661672991065,0
reference_bezier_py,,71,0.35678391959798994,7.2468648233465505,3.390815180419661,-2.0775025794645874,41.84776246164857,0
reference_bezier_py,,72,0.36180904522613067,7.246767734280097,3.4026651933438052,-2.189188340639184,41.86757100784568,0
reference_bezier_py,,73,0.36683417085427134,7.247030621657061,3.4145055750203768,-2.299552405743338,41.88905441967709,0
reference_bezier_py,,74,0.37185929648241206,7.247648563262765,3.426330615223538,-2.4085579511719155,41.912179805237464,0
reference_bezier_py,,75,0.3768844221105528,7.248616636882553,3.4381346037274585,-2.516168153319774,41.93691427262155,0
reference_bezier_py,,76,0.38190954773869346,7.249929920301744,3.4499118303063008,-2.6223461885818056,41.963224929923996,0
reference_bezier_py,,77,0.3869346733668342,7.251583491305673,3.461656584734232,-2.727055233352872,41.99107888523951,0
reference_bezier_py,,78,0.3919597989949749,7.253572427679673,3.473363156785417,-2.8302584640278283,42.02044324666281,0
reference_bezier_py,,79,0.3969849246231156,7.25589180720907,3.485025836234022,-2.931919057001573,42.05128512228856,0
reference_bezier_py,,80,0.4020100502512563,7.258536707679202,3.4966389128542144,-3.032000188668972,42.08357162021149,0
reference_bezier_py,,81,0.40703517587939697,7.261502206875392,3.5081966764201553,-3.130465035424871,42.117269848526256,1
reference_bezier_py,,82,0.4120603015075377,7.264783382582975,3.519693416706015,-3.2272767736641743,42.15234691532758,0
reference_bezier_py,,83,0.4170854271356784,7.26837531258728,3.531123423485956,-3.322398579781723,42.18876992871015,0
reference_bezier_py,,84,0.4221105527638191,7.272273074673637,3.5424809865341453,-3.4157936301724146,42.22650599676865,0
reference_bezier_py,,85,0.4271356783919598,7.276471746627383,3.5537603956247494,-3.5074251012311013,42.26552222759782,0
reference_bezier_py,,86,0.4321608040201005,7.280966406233841,3.564955940531932,-3.5972561693526615,42.3057857292923,0
reference_bezier_py,,87,0.4371859296482412,7.285752131278346,3.5760619110298597,-3.6852500109319575,42.34726360994682,0
reference_bezier_py,,88,0.44221105527638194,7.290823999546227,3.5870725968926984,-3.771369802363875,42.389922977656056,0
reference_bezier_py,,89,0.4472361809045226,7.296177088822816,3.597982287894613,-3.855578720043269,42.43373094051472,0
reference_bezier_py,,90,0.45226130653266333,7.301806476893446,3.6087852738097705,-3.937839940365018,42.47865460661751,0
reference_bezier_py,,91,0.457286432160804,7.307707241543441,3.6194758444123343,-4.018116639723994,42.5246610840591,1
reference_bezier_py,,92,0.4623115577889447,7.313874460558138,3.6300482894764725,-4.096371994515071,42.571717480934204,0
reference_bezier_py,,93,0.46733668341708545,7.320303211722864,3.6404968987763495,-4.172569181133115,42.6197909053375,0
reference_bezier_py,,94,0.4723618090452261,7.326988572822953,3.6508159620861305,-4.246671375972992,42.668848465363695,0
reference_bezier_py,,95,0.47738693467336685,7.333925621643737,3.6609997691799836,-4.318641755429585,42.71885726910752,0
reference_bezier_py,,96,0.4824120603015075,7.34110943597054,3.6710426098320696,-4.388443495897743,42.7697844246636,0
reference_bezier_py,,97,0.48743718592964824,7.348535093588698,3.6809387738165587,-4.456039773772362,42.82159704012667,0
reference_bezier_py,,98,0.49246231155778897,7.356197672283541,3.6906825509076153,-4.521393765448305,42.87426222359143,0
reference_bezier_py,,99,0.49748743718592964,7.364092249840398,3.7002682308794035,-4.584468647320431,42.92774708315255,0
reference_bezier_py,,100,0.5025125628140703,7.372213904044603,3.7096901035060914,-4.645227595783629,42.982018726904776,0
reference_bezier_py,,101,0.507537688442211,7.380557712681485,3.718942458561843,-4.703633787232755,43.03704426294275,0
reference_bezier_py,,102,0.5125628140703518,7.389118753536374,3.7280195858208245,-4.759650398062693,43.09279079936119,0
reference_bezier_py,,103,0.5175879396984925,7.397892104394602,3.7369157750572004,-4.813240604668289,43.14922544425479,0
reference_bezier_py,,104,0.5226130653266332,7.4068728430415,3.7456253160451385,-4.864367583444446,43.20631530571825,0
reference_bezier_py,,105,0.5276381909547738,7.416056047262398,3.7541424985588026,-4.91299451078601,43.264027491846264,0
reference_bezier_py,,106,0.5326633165829145,7.425436794842626,3.762461612372359,-4.959084563087863,43.32232911073352,0
reference_bezier_py,,107,0.5376884422110553,7.435010163567515,3.7705769472599737,-5.0026009167448855,43.381187270474705,0
reference_bezier_py,,108,0.542713567839196,7.444771231222399,3.7784827929958116,-5.043506748151923,43.44056907916455,0
reference_bezier_py,,109,0.5477386934673367,7.454715075592604,3.786173439354039,-5.081765233703868,43.50044164489772,0
reference_bezier_py,,110,0.5527638190954774,7.464836774463465,3.7936431761088216,-5.117339549795581,43.560772075768924,0
reference_bezier_py,,111,0.5577889447236181,7.475131405620308,3.8008862930343237,-5.150192872821934,43.62152747987284,0
reference_bezier_py,,112,0.5628140703517588,7.48559404684847,3.8078970799047127,-5.180288379177799,43.68267496530419,0
reference_bezier_py,,113,0.5678391959798995,7.496219775933276,3.8146698264941534,-5.207589245258053,43.74418164015765,0
reference_bezier_py,,114,0.5728643216080402,7.507003670660058,3.8211988225768114,-5.232058647457558,43.80601461252791,0
reference_bezier_py,,115,0.577889447236181,7.517940808814152,3.827478357926853,-5.253659762171186,43.8681409905097,0
reference_bezier_py,,116,0.5829145728643216,7.529026268180883,3.833502722318444,-5.272355765793815,43.93052788219768,0
reference_bezier_py,,117,0.5879396984924623,7.540255126545584,3.839266205525748,-5.288109834720299,43.99314239568657,0
reference_bezier_py,,118,0.592964824120603,7.551622461693584,3.8447630973229323,-5.300885145345529,44.05595163907104,0
reference_bezier_py,,119,0.5979899497487438,7.563123351410217,3.8499876874841625,-5.310644874064359,44.11892272044581,0
reference_bezier_py,,120,0.6030150753768845,7.57475287348081,3.854934265783603,-5.317352197271672,44.182022747905556,0
reference_bezier_py,,121,0.6080402010050251,7.586506105690697,3.859597121995422,-5.320970291362334,44.245218829544996,0
reference_bezier_py,,122,0.6130653266331658,7.598378125825206,3.863970545893783,-5.3214623327312225,44.3084780734588,1
reference_bezier_py,,123,0.6180904522613065,7.61036401166967,3.868048827252852,-5.3187914977731925,44.37176758774169,0
reference_bezier_py,,124,0.6231155778894473,7.62245884100942,3.8718262558467957,-5.31292096288313,44.43505448048835,0
reference_bezier_py,,125,0.628140703517588,7.634657691629787,3.875297121449778,-5.303813904455886,44.49830585979346,0
reference_bezier_py,,126,0.6331658291457286,7.646955641316097,3.8784557138359657,-5.291433498886359,44.561488833751724,0
reference_bezier_py,,127,0.6381909547738693,7.659347767853687,3.8812963227795243,-5.2757429225694015,44.624570510457865,0
reference_bezier_py,,128,0.6432160804020101,7.671829149027884,3.88381323805462,-5.2567053518999,44.68751799800654,0
reference_bezier_py,,129,0.6482412060301508,7.684394862624021,3.8860007494354174,-5.234283963272702,44.75029840449247,0
reference_bezier_py,,130,0.6532663316582915,7.697039986427428,3.887853146696083,-5.208441933082696,44.81287883801035,0
reference_bezier_py,,131,0.6582914572864321,7.7097595982234335,3.8893647196107812,-5.179142437724751,44.875226406654846,0
reference_bezier_py,,132,0.6633165829145728,7.722548775797373,3.8905297579536784,-5.146348653593719,44.93730821852069,0
reference_bezier_py,,133,0.6683417085427136,7.7354025969345725,3.89134255149894,-5.110023757084489,44.999091381702556,0
reference_bezier_py,,134,0.6733668341708543,7.748316139420366,3.8917973900207334,-5.070130924591943,45.06054300429515,0
reference_bezier_py,,135,0.678391959798995,7.761284481040083,3.891888563293222,-5.026633332510928,45.12163019439317,0
reference_bezier_py,,136,0.6834170854271356,7.774302699579055,3.891610361090572,-4.9794941572363225,45.18232006009129,0
reference_bezier_py,,137,0.6884422110552764,7.787365872822612,3.89095707318695,-4.928676575163006,45.24257970948424,0
reference_bezier_py,,138,0.6934673366834171,7.800469078556084,3.8899229893565197,-4.874143762685835,45.30237625066668,0
reference_bezier_py,,139,0.6984924623115578,7.813607394564805,3.888502399373449,-4.815858896199684,45.361676791733345,0
reference_bezier_py,,140,0.7035175879396985,7.8267758986341,3.8866895930119023,-4.753785152099443,45.420448440778884,0
reference_bezier_py,,141,0.7085427135678392,7.839969668549307,3.884478860046045,-4.6878857067799515,45.47865830589803,0
reference_bezier_py,,142,0.7135678391959799,7.853183782095751,3.8818644902500434,-4.618123736636104,45.53627349518546,0
reference_bezier_py,,143,0.7185929648241206,7.8664133170587665,3.8788407733980628,-4.544462418062757,45.59326111673588,0
reference_bezier_py,,144,0.7236180904522613,7.879653351223682,3.875401999264269,-4.466864927454795,45.64958827864398,0
reference_bezier_py,,145,0.7286432160804021,7.892898962375829,3.8715424576228283,-4.38529444120708,45.70522208900446,0
reference_bezier_py,,146,0.7336683417085427,7.906145228300538,3.867256438247905,-4.299714135714483,45.760129655912,0
reference_bezier_py,,147,0.7386934673366834,7.919387226783142,3.8625382309136653,-4.210087187371867,45.81427808746132,0
reference_bezier_py,,148,0.7437185929648241,7.932620035608968,3.8573821253942753,-4.1163767725741245,45.8676344917471,0
reference_bezier_py,,149,0.7487437185929648,7.945838732563349,3.8517824114639003,-4.018546067716111,45.920165976864034,0
reference_bezier_py,,150,0.7537688442211056,7.959038395431616,3.845733378896706,-3.916558249192697,45.97183965090683,0
reference_bezier_py,,151,0.7587939698492463,7.972214101999099,3.8392293174668572,-3.810376493398749,46.02262262197017,0
reference_bezier_py,,152,0.7638190954773869,7.9853609300511295,3.8322645169485217,-3.69996397672916,46.07248199814877,0
reference_bezier_py,,153,0.7688442211055276,7.998473957373037,3.8248332671158627,-3.585283875578778,46.12138488753729,0
reference_bezier_py,,154,0.7738693467336684,8.011548261750153,3.8169298577430477,-3.466299366342481,46.16929839823047,0
reference_bezier_py,,155,0.7788944723618091,8.024578920967809,3.8085485786042406,-3.3429736254151408,46.21618963832295,0
reference_bezier_py,,156,0.7839195979899498,8.037561012811336,3.7996837194736086,-3.2152698291916195,46.26202571590949,0
reference_bezier_py,,157,0.7889447236180904,8.050489615066063,3.7903295701253166,-3.083151154066808,46.30677373908474,0
reference_bezier_py,,158,0.7939698492462312,8.063359805517322,3.7804804203335305,-2.9465807764355576,46.350400815943416,0
reference_bezier_py,,159,0.7989949748743719,8.076166661950442,3.7701305598724155,-2.8055218726927533,46.39287405458019,0
reference_bezier_py,,160,0.8040201005025126,8.088905262150758,3.7592742785161386,-2.659937619233256,46.434160563089804,0
