huruf,skeleton_index,skeleton_x,skeleton_y,nearest_curve_index,nearest_curve_x,nearest_curve_y,distance_px,distance_squared_px
4,77,101.0,58.0,652,101.0,58.0,0.0,0.0
4,78,100.0,59.0,639,100.0,59.0,0.0,0.0
4,79,99.0,60.0,626,99.0,60.0,0.0,0.0
4,80,98.0,61.0,613,98.0,61.0,0.0,0.0
4,81,97.0,62.0,600,97.0,62.0,0.0,0.0
4,82,96.0,63.0,587,96.0,63.0,0.0,0.0
4,83,94.0,64.0,561,94.0,64.0,0.0,0.0
4,84,95.0,64.0,574,95.0,64.0,0.0,0.0
4,85,93.0,65.0,548,93.0,65.0,0.0,0.0
4,86,94.0,65.0,1783,94.0,65.0,0.0,0.0
4,87,92.0,66.0,535,92.0,66.0,0.0,0.0
4,88,69.0,67.0,1849,69.0,67.0,0.0,0.0
4,89,70.0,67.0,39,70.0,67.0,0.0,0.0
4,90,71.0,67.0,52,71.0,67.0,0.0,0.0
4,91,72.0,67.0,65,72.0,67.0,0.0,0.0
4,92,73.0,67.0,78,73.0,67.0,0.0,0.0
4,93,74.0,67.0,91,74.0,67.0,0.0,0.0
4,94,75.0,67.0,104,75.0,67.0,0.0,0.0
4,95,76.0,67.0,117,76.0,67.0,0.0,0.0
4,96,90.0,67.0,509,90.0,67.0,0.0,0.0
4,97,91.0,67.0,522,91.0,67.0,0.0,0.0
4,98,68.0,68.0,1836,68.0,68.0,0.0,0.0
4,99,69.0,68.0,26,69.0,68.0,0.0,0.0
4,100,77.0,68.0,130,77.0,68.0,0.0,0.0
4,101,88.0,68.0,483,88.0,68.0,0.0,0.0
4,102,89.0,68.0,496,89.0,68.0,0.0,0.0
4,103,67.0,69.0,1823,67.0,69.0,0.0,0.0
4,104,68.0,69.0,13,68.0,69.0,0.0,0.0
4,105,77.0,69.0,143,77.0,69.0,0.0,0.0
4,106,87.0,69.0,470,87.0,69.0,0.0,0.0
4,107,88.0,69.0,1809,88.0,69.0,0.0,0.0
4,108,67.0,70.0,378,67.0,70.0,0.0,0.0
4,109,78.0,70.0,156,78.0,70.0,0.0,0.0
4,110,85.0,70.0,444,85.0,70.0,0.0,0.0
4,111,86.0,70.0,457,86.0,70.0,0.0,0.0
4,112,87.0,70.0,1822,87.0,70.0,0.0,0.0
4,113,67.0,71.0,370,66.94264906690942,71.08648156577152,0.10376989324776992,0.010768190744653565
4,114,78.0,71.0,169,78.0,71.0,0.0,0.0
4,115,83.0,71.0,418,83.0,71.0,0.0,0.0
4,116,84.0,71.0,431,84.0,71.0,0.0,0.0
4,117,67.0,72.0,364,67.0,72.0,0.0,0.0
4,118,79.0,72.0,182,79.0,72.0,0.0,0.0
4,119,80.0,72.0,379,80.0,72.0,0.0,0.0
4,120,81.0,72.0,392,81.0,72.0,0.0,0.0
4,121,82.0,72.0,405,82.0,72.0,0.0,0.0
4,122,67.0,73.0,351,67.0,73.0,0.0,0.0
4,123,79.0,73.0,195,79.0,73.0,0.0,0.0
4,124,68.0,74.0,338,68.0,74.0,0.0,0.0
4,125,69.0,74.0,325,69.0,74.0,0.0,0.0
4,126,70.0,74.0,312,70.0,74.0,0.0,0.0
4,127,78.0,74.0,208,78.0,74.0,0.0,0.0
4,128,71.0,75.0,299,71.0,75.0,0.0,0.0
4,129,72.0,75.0,286,72.0,75.0,0.0,0.0
4,130,73.0,75.0,273,73.0,75.0,0.0,0.0
4,131,74.0,75.0,260,74.0,75.0,0.0,0.0
4,132,75.0,75.0,247,75.0,75.0,0.0,0.0
4,133,77.0,75.0,221,77.0,75.0,0.0,0.0
4,134,78.0,75.0,214,77.53846153846155,74.46153846153847,0.7091957274840585,0.5029585798816429
4,135,76.0,76.0,234,76.0,76.0,0.0,0.0
4,136,76.0,77.0,2318,76.0,77.0,0.0,0.0
4,137,76.0,78.0,2305,76.0,78.0,0.0,0.0
4,138,76.0,79.0,2292,76.0,79.0,0.0,0.0
4,139,76.0,80.0,2279,76.0,80.0,0.0,0.0
4,140,75.0,81.0,2266,75.0,81.0,0.0,0.0
4,141,75.0,82.0,2253,75.0,82.0,0.0,0.0
4,142,74.0,83.0,2240,74.0,83.0,0.0,0.0
4,143,73.0,84.0,2227,73.0,84.0,0.0,0.0
4,144,72.0,85.0,2331,72.0,85.0,0.0,0.0
4,145,71.0,86.0,2201,71.0,86.0,0.0,0.0
4,146,72.0,86.0,2344,72.0,86.0,0.0,0.0
4,147,70.0,87.0,2188,70.0,87.0,0.0,0.0
4,148,71.0,87.0,2357,71.0,87.0,0.0,0.0
4,149,69.0,88.0,2175,69.0,88.0,0.0,0.0
4,150,70.0,88.0,2370,70.0,88.0,0.0,0.0
4,151,68.0,89.0,2162,68.0,89.0,0.0,0.0
4,152,66.0,90.0,2136,66.0,90.0,0.0,0.0
4,153,67.0,90.0,2149,67.0,90.0,0.0,0.0
4,154,64.0,91.0,2110,64.0,91.0,0.0,0.0
4,155,65.0,91.0,2383,65.0,91.0,0.0,0.0
4,156,63.0,92.0,2097,63.0,92.0,0.0,0.0
4,157,64.0,92.0,2396,64.0,92.0,0.0,0.0
4,158,60.0,93.0,2058,60.0,93.0,0.0,0.0
4,159,61.0,93.0,2071,61.0,93.0,0.0,0.0
4,160,62.0,93.0,2084,62.0,93.0,0.0,0.0
4,161,63.0,93.0,2409,63.0,93.0,0.0,0.0
4,162,57.0,94.0,2019,57.0,94.0,0.0,0.0
4,163,58.0,94.0,2032,58.0,94.0,0.0,0.0
4,164,59.0,94.0,2045,59.0,94.0,0.0,0.0
4,165,44.0,95.0,1850,44.0,95.0,0.0,0.0
4,166,45.0,95.0,1863,45.0,95.0,0.0,0.0
4,167,46.0,95.0,1876,46.0,95.0,0.0,0.0
4,168,47.0,95.0,1889,47.0,95.0,0.0,0.0
4,169,54.0,95.0,1980,54.0,95.0,0.0,0.0
4,170,55.0,95.0,1993,55.0,95.0,0.0,0.0
4,171,56.0,95.0,2006,56.0,95.0,0.0,0.0
4,172,48.0,96.0,1902,48.0,96.0,0.0,0.0
4,173,49.0,96.0,1915,49.0,96.0,0.0,0.0
4,174,50.0,96.0,1928,50.0,96.0,0.0,0.0
4,175,51.0,96.0,1941,51.0,96.0,0.0,0.0
4,176,52.0,96.0,1954,52.0,96.0,0.0,0.0
4,177,53.0,96.0,1967,53.0,96.0,0.0,0.0
