huruf,skeleton_index,skeleton_x,skeleton_y,nearest_curve_index,nearest_curve_x,nearest_curve_y,distance_px,distance_squared_px
15,0,483.0,75.0,78,483.0,75.0,0.0,0.0
15,1,484.0,75.0,91,484.0,75.0,0.0,0.0
15,2,485.0,75.0,104,485.0,75.0,0.0,0.0
15,3,486.0,75.0,117,486.0,75.0,0.0,0.0
15,4,487.0,75.0,130,487.0,75.0,0.0,0.0
15,5,488.0,75.0,143,488.0,75.0,0.0,0.0
15,6,489.0,75.0,156,489.0,75.0,0.0,0.0
15,7,481.0,76.0,418,481.0,76.0,0.0,0.0
15,8,482.0,76.0,65,482.0,76.0,0.0,0.0
15,9,490.0,76.0,169,490.0,76.0,0.0,0.0
15,10,480.0,77.0,405,480.0,77.0,0.0,0.0
15,11,481.0,77.0,52,481.0,77.0,0.0,0.0
15,12,490.0,77.0,182,490.0,77.0,0.0,0.0
15,13,480.0,78.0,39,480.0,78.0,0.0,0.0
15,14,490.0,78.0,195,490.0,78.0,0.0,0.0
15,15,480.0,79.0,26,480.0,79.0,0.0,0.0
15,16,490.0,79.0,208,490.0,79.0,0.0,0.0
15,17,480.0,80.0,13,480.0,80.0,0.0,0.0
15,18,489.0,80.0,221,489.0,80.0,0.0,0.0
15,19,479.0,81.0,403,479.0,81.0,0.0,0.0
15,20,489.0,81.0,234,489.0,81.0,0.0,0.0
15,21,479.0,82.0,396,478.94264906690944,82.08648156577152,0.10376989324776206,0.010768190744651934
15,22,488.0,82.0,247,488.0,82.0,0.0,0.0
15,23,479.0,83.0,390,479.0,83.0,0.0,0.0
15,24,487.0,83.0,260,487.0,83.0,0.0,0.0
15,25,479.0,84.0,377,479.0,84.0,0.0,0.0
15,26,485.0,84.0,286,485.0,84.0,0.0,0.0
15,27,486.0,84.0,273,486.0,84.0,0.0,0.0
15,28,479.0,85.0,364,479.0,85.0,0.0,0.0
15,29,482.0,85.0,325,482.0,85.0,0.0,0.0
15,30,483.0,85.0,312,483.0,85.0,0.0,0.0
15,31,484.0,85.0,299,484.0,85.0,0.0,0.0
15,32,480.0,86.0,351,480.0,86.0,0.0,0.0
15,33,481.0,86.0,338,481.0,86.0,0.0,0.0
15,34,479.0,87.0,419,479.0,87.0,0.0,0.0
15,35,479.0,88.0,432,479.0,88.0,0.0,0.0
15,36,479.0,89.0,445,479.0,89.0,0.0,0.0
15,37,479.0,90.0,458,479.0,90.0,0.0,0.0
15,38,479.0,91.0,471,479.0,91.0,0.0,0.0
15,39,479.0,92.0,484,479.0,92.0,0.0,0.0
15,40,479.0,93.0,497,479.0,93.0,0.0,0.0
15,41,479.0,94.0,510,479.0,94.0,0.0,0.0
15,42,479.0,95.0,1017,479.0,95.0,0.0,0.0
15,43,480.0,95.0,523,480.0,95.0,0.0,0.0
15,44,480.0,96.0,1004,480.0,96.0,0.0,0.0
15,45,480.0,97.0,549,480.0,97.0,0.0,0.0
15,46,480.0,98.0,562,480.0,98.0,0.0,0.0
15,47,481.0,99.0,575,481.0,99.0,0.0,0.0
15,48,481.0,100.0,991,481.0,100.0,0.0,0.0
15,49,482.0,100.0,588,482.0,100.0,0.0,0.0
15,50,506.0,100.0,900,506.0,100.0,0.0,0.0
15,51,482.0,101.0,978,482.0,101.0,0.0,0.0
15,52,483.0,101.0,601,483.0,101.0,0.0,0.0
15,53,505.0,101.0,887,505.0,101.0,0.0,0.0
15,54,506.0,101.0,913,506.0,101.0,0.0,0.0
15,55,483.0,102.0,965,483.0,102.0,0.0,0.0
15,56,484.0,102.0,952,484.0,102.0,0.0,0.0
15,57,503.0,102.0,861,503.0,102.0,0.0,0.0
15,58,504.0,102.0,874,504.0,102.0,0.0,0.0
15,59,485.0,103.0,627,485.0,103.0,0.0,0.0
15,60,486.0,103.0,640,486.0,103.0,0.0,0.0
15,61,499.0,103.0,809,499.0,103.0,0.0,0.0
15,62,500.0,103.0,926,500.0,103.0,0.0,0.0
15,63,501.0,103.0,835,501.0,103.0,0.0,0.0
15,64,502.0,103.0,848,502.0,103.0,0.0,0.0
15,65,487.0,104.0,653,487.0,104.0,0.0,0.0
15,66,488.0,104.0,666,488.0,104.0,0.0,0.0
15,67,489.0,104.0,679,489.0,104.0,0.0,0.0
15,68,495.0,104.0,757,495.0,104.0,0.0,0.0
15,69,496.0,104.0,770,496.0,104.0,0.0,0.0
15,70,497.0,104.0,783,497.0,104.0,0.0,0.0
15,71,498.0,104.0,796,498.0,104.0,0.0,0.0
15,72,499.0,104.0,939,499.0,104.0,0.0,0.0
15,73,490.0,105.0,692,490.0,105.0,0.0,0.0
15,74,491.0,105.0,705,491.0,105.0,0.0,0.0
15,75,492.0,105.0,718,492.0,105.0,0.0,0.0
15,76,493.0,105.0,731,493.0,105.0,0.0,0.0
15,77,494.0,105.0,744,494.0,105.0,0.0,0.0
