label,huruf,point_index,t,bezier_xx_x,bezier_xx_y,xx_sc_x,xx_sc_y,is_sample_output_bezier_py
per_huruf_hybrid_skeleton_forced_loop_no_sig,14,0,0.0,456.0,78.0,456.0,78.0,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,14,1,0.0033444816053511705,456.0441511151571,78.00273099681385,456.0441511151571,78.00273099681385,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,14,2,0.006688963210702341,456.0987710514338,78.01001365498406,456.0987710514338,78.01001365498406,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,14,3,0.010033444816053512,456.16249431042326,78.02048247610377,456.16249431042326,78.02048247610377,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,14,4,0.013377926421404682,456.23395539371865,78.03277196176603,456.23395539371865,78.03277196176603,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,14,5,0.016722408026755852,456.31178880291316,78.04551661356398,456.31178880291316,78.04551661356398,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,14,6,0.020066889632107024,456.39462903959947,78.05735093309058,456.39462903959947,78.05735093309058,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,14,7,0.023411371237458192,456.48111060537093,78.06690942193902,456.48111060537093,78.06690942193902,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,14,8,0.026755852842809364,456.5698680018207,78.07282658170233,456.5698680018207,78.07282658170233,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,14,9,0.030100334448160536,456.6595357305417,78.0737369139736,456.6595357305417,78.0737369139736,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,14,10,0.033444816053511704,456.74874829312694,78.06827492034591,456.74874829312694,78.06827492034591,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,14,11,0.03678929765886287,456.8361401911698,78.05507510241239,456.8361401911698,78.05507510241239,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,14,12,0.04013377926421405,456.92034592626305,78.03277196176604,456.92034592626305,78.03277196176604,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,14,13,0.043478260869565216,457.0,78.0,457.0,78.0,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,14,14,0.046822742474916385,457.07692307692315,77.95311788802915,457.07692307692315,77.95311788802915,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,14,15,0.05016722408026756,457.1538461538462,77.89121529358216,457.1538461538462,77.89121529358216,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,14,16,0.05351170568561873,457.23076923076917,77.81702321347291,457.23076923076917,77.81702321347291,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,14,17,0.056856187290969896,457.30769230769226,77.73327264451524,457.30769230769226,77.73327264451524,0
per_huruf_hybrid_skeleton_forced_loop_no_sig,14,18,0.06020066889632107,457.3846153846154,77.642694583523,457.3846153846154,77.642694583523,0
