huruf,skeleton_index,skeleton_x,skeleton_y,nearest_curve_index,nearest_curve_x,nearest_curve_y,distance_px,distance_squared_px
8,0,366.0,9.0,1755,366.0,9.0,0.0,0.0
8,1,367.0,9.0,1768,367.0,9.0,0.0,0.0
8,2,368.0,9.0,1781,368.0,9.0,0.0,0.0
8,3,360.0,10.0,1677,360.0,10.0,0.0,0.0
8,4,361.0,10.0,1690,361.0,10.0,0.0,0.0
8,5,362.0,10.0,1703,362.0,10.0,0.0,0.0
8,6,363.0,10.0,1716,363.0,10.0,0.0,0.0
8,7,364.0,10.0,1729,364.0,10.0,0.0,0.0
8,8,365.0,10.0,1742,365.0,10.0,0.0,0.0
8,9,368.0,10.0,1794,368.0,10.0,0.0,0.0
8,10,358.0,11.0,1651,358.0,11.0,0.0,0.0
8,11,359.0,11.0,1963,359.0,11.0,0.0,0.0
8,12,368.0,11.0,1807,368.0,11.0,0.0,0.0
8,13,356.0,12.0,1625,356.0,12.0,0.0,0.0
8,14,357.0,12.0,1638,357.0,12.0,0.0,0.0
8,15,358.0,12.0,1976,358.0,12.0,0.0,0.0
8,16,368.0,12.0,1820,368.0,12.0,0.0,0.0
8,17,355.0,13.0,1612,355.0,13.0,0.0,0.0
8,18,356.0,13.0,2002,356.0,13.0,0.0,0.0
8,19,368.0,13.0,1833,368.0,13.0,0.0,0.0
8,20,353.0,14.0,1586,353.0,14.0,0.0,0.0
8,21,354.0,14.0,1599,354.0,14.0,0.0,0.0
8,22,355.0,14.0,2015,355.0,14.0,0.0,0.0
8,23,368.0,14.0,1846,368.0,14.0,0.0,0.0
8,24,351.0,15.0,1560,351.0,15.0,0.0,0.0
8,25,352.0,15.0,1573,352.0,15.0,0.0,0.0
8,26,353.0,15.0,2041,353.0,15.0,0.0,0.0
8,27,367.0,15.0,1859,367.0,15.0,0.0,0.0
8,28,350.0,16.0,1547,350.0,16.0,0.0,0.0
8,29,351.0,16.0,2067,351.0,16.0,0.0,0.0
8,30,367.0,16.0,1872,367.0,16.0,0.0,0.0
8,31,349.0,17.0,1534,349.0,17.0,0.0,0.0
8,32,367.0,17.0,1885,367.0,17.0,0.0,0.0
8,33,347.0,18.0,1508,347.0,18.0,0.0,0.0
8,34,348.0,18.0,1521,348.0,18.0,0.0,0.0
8,35,366.0,18.0,1898,366.0,18.0,0.0,0.0
8,36,346.0,19.0,1495,346.0,19.0,0.0,0.0
8,37,365.0,19.0,1911,365.0,19.0,0.0,0.0
8,38,344.0,20.0,1469,344.0,20.0,0.0,0.0
8,39,345.0,20.0,2080,345.0,20.0,0.0,0.0
8,40,365.0,20.0,1924,365.0,20.0,0.0,0.0
8,41,343.0,21.0,1456,343.0,21.0,0.0,0.0
8,42,344.0,21.0,2093,344.0,21.0,0.0,0.0
8,43,365.0,21.0,1937,365.0,21.0,0.0,0.0
8,44,341.0,22.0,1430,341.0,22.0,0.0,0.0
8,45,342.0,22.0,1443,342.0,22.0,0.0,0.0
8,46,364.0,22.0,1950,364.0,22.0,0.0,0.0
8,47,340.0,23.0,1417,340.0,23.0,0.0,0.0
8,48,341.0,23.0,2119,341.0,23.0,0.0,0.0
8,49,339.0,24.0,1404,339.0,24.0,0.0,0.0
8,50,340.0,24.0,2132,340.0,24.0,0.0,0.0
8,51,363.0,24.0,1948,364.38416021847974,22.507055075102414,2.0358742739175537,4.144784059199327
8,52,338.0,25.0,1391,338.0,25.0,0.0,0.0
8,53,339.0,25.0,2145,339.0,25.0,0.0,0.0
8,54,336.0,26.0,1365,336.0,26.0,0.0,0.0
8,55,337.0,26.0,2171,337.0,26.0,0.0,0.0
8,56,338.0,26.0,2158,338.0,26.0,0.0,0.0
8,57,335.0,27.0,1352,335.0,27.0,0.0,0.0
8,58,336.0,27.0,2184,336.0,27.0,0.0,0.0
8,59,333.0,28.0,1326,333.0,28.0,0.0,0.0
8,60,334.0,28.0,1339,334.0,28.0,0.0,0.0
8,61,335.0,28.0,2197,335.0,28.0,0.0,0.0
8,62,332.0,29.0,1313,332.0,29.0,0.0,0.0
8,63,333.0,29.0,2223,333.0,29.0,0.0,0.0
8,64,331.0,30.0,1300,331.0,30.0,0.0,0.0
8,65,332.0,30.0,2236,332.0,30.0,0.0,0.0
8,66,329.0,31.0,1274,329.0,31.0,0.0,0.0
8,67,330.0,31.0,1287,330.0,31.0,0.0,0.0
8,68,328.0,32.0,1261,328.0,32.0,0.0,0.0
8,69,327.0,33.0,1248,327.0,33.0,0.0,0.0
8,70,326.0,34.0,1235,326.0,34.0,0.0,0.0
8,71,325.0,35.0,1222,325.0,35.0,0.0,0.0
8,72,324.0,36.0,1209,324.0,36.0,0.0,0.0
8,73,323.0,37.0,1196,323.0,37.0,0.0,0.0
8,74,321.0,38.0,1170,321.0,38.0,0.0,0.0
8,75,322.0,38.0,2249,322.0,38.0,0.0,0.0
8,76,320.0,39.0,1157,320.0,39.0,0.0,0.0
8,77,321.0,39.0,2262,321.0,39.0,0.0,0.0
8,78,318.0,40.0,1131,318.0,40.0,0.0,0.0
8,79,319.0,40.0,2288,319.0,40.0,0.0,0.0
8,80,320.0,40.0,2275,320.0,40.0,0.0,0.0
8,81,317.0,41.0,1118,317.0,41.0,0.0,0.0
8,82,318.0,41.0,2301,318.0,41.0,0.0,0.0
8,83,316.0,42.0,1105,316.0,42.0,0.0,0.0
8,84,317.0,42.0,2314,317.0,42.0,0.0,0.0
8,85,315.0,43.0,1092,315.0,43.0,0.0,0.0
8,86,316.0,43.0,2327,316.0,43.0,0.0,0.0
8,87,313.0,44.0,1066,313.0,44.0,0.0,0.0
8,88,314.0,44.0,1079,314.0,44.0,0.0,0.0
8,89,312.0,45.0,1053,312.0,45.0,0.0,0.0
8,90,311.0,46.0,1040,311.0,46.0,0.0,0.0
8,91,310.0,47.0,1027,310.0,47.0,0.0,0.0
8,92,307.0,48.0,988,307.0,48.0,0.0,0.0
8,93,308.0,48.0,1001,308.0,48.0,0.0,0.0
8,94,309.0,48.0,1014,309.0,48.0,0.0,0.0
8,95,306.0,49.0,975,306.0,49.0,0.0,0.0
8,96,307.0,49.0,2353,307.0,49.0,0.0,0.0
8,97,305.0,50.0,962,305.0,50.0,0.0,0.0
8,98,306.0,50.0,2366,306.0,50.0,0.0,0.0
8,99,304.0,51.0,949,304.0,51.0,0.0,0.0
8,100,305.0,51.0,2379,305.0,51.0,0.0,0.0
8,101,302.0,52.0,923,302.0,52.0,0.0,0.0
8,102,303.0,52.0,936,303.0,52.0,0.0,0.0
8,103,301.0,53.0,910,301.0,53.0,0.0,0.0
8,104,299.0,54.0,884,299.0,54.0,0.0,0.0
8,105,300.0,54.0,897,300.0,54.0,0.0,0.0
8,106,297.0,55.0,858,297.0,55.0,0.0,0.0
8,107,298.0,55.0,871,298.0,55.0,0.0,0.0
8,108,295.0,56.0,832,295.0,56.0,0.0,0.0
8,109,296.0,56.0,845,296.0,56.0,0.0,0.0
8,110,293.0,57.0,806,293.0,57.0,0.0,0.0
8,111,294.0,57.0,819,294.0,57.0,0.0,0.0
8,112,291.0,58.0,780,291.0,58.0,0.0,0.0
8,113,292.0,58.0,793,292.0,58.0,0.0,0.0
8,114,289.0,59.0,754,289.0,59.0,0.0,0.0
