huruf,skeleton_index,skeleton_x,skeleton_y,nearest_curve_index,nearest_curve_x,nearest_curve_y,distance_px,distance_squared_px
9,0,336.0,63.0,1040,336.0,63.0,0.0,0.0
9,1,337.0,63.0,1027,337.0,63.0,0.0,0.0
9,2,338.0,63.0,1014,338.0,63.0,0.0,0.0
9,3,334.0,64.0,1066,334.0,64.0,0.0,0.0
9,4,335.0,64.0,1053,335.0,64.0,0.0,0.0
9,5,339.0,64.0,1001,339.0,64.0,0.0,0.0
9,6,340.0,64.0,988,340.0,64.0,0.0,0.0
9,7,333.0,65.0,1092,333.0,65.0,0.0,0.0
9,8,334.0,65.0,1079,334.0,65.0,0.0,0.0
9,9,341.0,65.0,975,341.0,65.0,0.0,0.0
9,10,342.0,65.0,962,342.0,65.0,0.0,0.0
9,11,332.0,66.0,1105,332.0,66.0,0.0,0.0
9,12,342.0,66.0,949,342.0,66.0,0.0,0.0
9,13,332.0,67.0,1118,332.0,67.0,0.0,0.0
9,14,343.0,67.0,936,343.0,67.0,0.0,0.0
9,15,332.0,68.0,1131,332.0,68.0,0.0,0.0
9,16,343.0,68.0,923,343.0,68.0,0.0,0.0
9,17,332.0,69.0,1144,332.0,69.0,0.0,0.0
9,18,343.0,69.0,910,343.0,69.0,0.0,0.0
9,19,333.0,70.0,1157,333.0,70.0,0.0,0.0
9,20,334.0,70.0,1170,334.0,70.0,0.0,0.0
9,21,335.0,70.0,1183,335.0,70.0,0.0,0.0
9,22,336.0,70.0,1196,336.0,70.0,0.0,0.0
9,23,337.0,70.0,1209,337.0,70.0,0.0,0.0
9,24,338.0,70.0,1222,338.0,70.0,0.0,0.0
9,25,339.0,70.0,1235,339.0,70.0,0.0,0.0
9,26,340.0,70.0,1248,340.0,70.0,0.0,0.0
9,27,343.0,70.0,897,343.0,70.0,0.0,0.0
9,28,342.0,71.0,884,342.0,71.0,0.0,0.0
9,29,342.0,72.0,871,342.0,72.0,0.0,0.0
9,30,342.0,73.0,858,342.0,73.0,0.0,0.0
9,31,342.0,74.0,1261,342.0,74.0,0.0,0.0
9,32,341.0,75.0,832,341.0,75.0,0.0,0.0
9,33,342.0,75.0,1274,342.0,75.0,0.0,0.0
9,34,340.0,76.0,819,340.0,76.0,0.0,0.0
9,35,341.0,76.0,1287,341.0,76.0,0.0,0.0
9,36,339.0,77.0,806,339.0,77.0,0.0,0.0
9,37,340.0,77.0,1300,340.0,77.0,0.0,0.0
9,38,338.0,78.0,793,338.0,78.0,0.0,0.0
9,39,339.0,78.0,1313,339.0,78.0,0.0,0.0
9,40,336.0,79.0,767,336.0,79.0,0.0,0.0
9,41,337.0,79.0,780,337.0,79.0,0.0,0.0
9,42,338.0,79.0,1326,338.0,79.0,0.0,0.0
9,43,333.0,80.0,728,333.0,80.0,0.0,0.0
9,44,334.0,80.0,741,334.0,80.0,0.0,0.0
9,45,335.0,80.0,754,335.0,80.0,0.0,0.0
9,46,336.0,80.0,1352,336.0,80.0,0.0,0.0
9,47,332.0,81.0,715,332.0,81.0,0.0,0.0
9,48,328.0,82.0,663,328.0,82.0,0.0,0.0
9,49,329.0,82.0,676,329.0,82.0,0.0,0.0
9,50,330.0,82.0,689,330.0,82.0,0.0,0.0
9,51,331.0,82.0,702,331.0,82.0,0.0,0.0
9,52,326.0,83.0,637,326.0,83.0,0.0,0.0
9,53,327.0,83.0,650,327.0,83.0,0.0,0.0
9,54,325.0,84.0,624,325.0,84.0,0.0,0.0
9,55,323.0,85.0,598,323.0,85.0,0.0,0.0
9,56,324.0,85.0,1365,324.0,85.0,0.0,0.0
9,57,322.0,86.0,585,322.0,86.0,0.0,0.0
9,58,323.0,86.0,1378,323.0,86.0,0.0,0.0
9,59,321.0,87.0,572,321.0,87.0,0.0,0.0
9,60,320.0,88.0,559,320.0,88.0,0.0,0.0
9,61,318.0,89.0,533,318.0,89.0,0.0,0.0
9,62,319.0,89.0,546,319.0,89.0,0.0,0.0
9,63,317.0,90.0,520,317.0,90.0,0.0,0.0
9,64,287.0,91.0,0,287.0,91.0,0.0,0.0
9,65,316.0,91.0,507,316.0,91.0,0.0,0.0
9,66,287.0,92.0,13,287.0,92.0,0.0,0.0
9,67,315.0,92.0,494,315.0,92.0,0.0,0.0
9,68,287.0,93.0,26,287.0,93.0,0.0,0.0
9,69,314.0,93.0,481,314.0,93.0,0.0,0.0
9,70,287.0,94.0,39,287.0,94.0,0.0,0.0
9,71,313.0,94.0,468,313.0,94.0,0.0,0.0
9,72,287.0,95.0,52,287.0,95.0,0.0,0.0
9,73,312.0,95.0,455,312.0,95.0,0.0,0.0
9,74,288.0,96.0,65,288.0,96.0,0.0,0.0
9,75,311.0,96.0,442,311.0,96.0,0.0,0.0
9,76,288.0,97.0,78,288.0,97.0,0.0,0.0
9,77,310.0,97.0,429,310.0,97.0,0.0,0.0
9,78,288.0,98.0,1495,288.0,98.0,0.0,0.0
9,79,289.0,98.0,91,289.0,98.0,0.0,0.0
9,80,309.0,98.0,416,309.0,98.0,0.0,0.0
9,81,289.0,99.0,104,289.0,99.0,0.0,0.0
9,82,308.0,99.0,403,308.0,99.0,0.0,0.0
9,83,289.0,100.0,117,289.0,100.0,0.0,0.0
9,84,306.0,100.0,377,306.0,100.0,0.0,0.0
9,85,307.0,100.0,1391,307.0,100.0,0.0,0.0
9,86,289.0,101.0,1469,289.0,101.0,0.0,0.0
9,87,290.0,101.0,130,290.0,101.0,0.0,0.0
9,88,305.0,101.0,364,305.0,101.0,0.0,0.0
9,89,306.0,101.0,1404,306.0,101.0,0.0,0.0
9,90,290.0,102.0,143,290.0,102.0,0.0,0.0
9,91,304.0,102.0,1417,304.0,102.0,0.0,0.0
9,92,291.0,103.0,156,291.0,103.0,0.0,0.0
9,93,303.0,103.0,338,303.0,103.0,0.0,0.0
9,94,304.0,103.0,1430,304.0,103.0,0.0,0.0
9,95,291.0,104.0,169,291.0,104.0,0.0,0.0
9,96,302.0,104.0,325,302.0,104.0,0.0,0.0
9,97,303.0,104.0,1443,303.0,104.0,0.0,0.0
9,98,292.0,105.0,182,292.0,105.0,0.0,0.0
9,99,301.0,105.0,312,301.0,105.0,0.0,0.0
9,100,292.0,106.0,195,292.0,106.0,0.0,0.0
9,101,299.0,106.0,286,299.0,106.0,0.0,0.0
9,102,300.0,106.0,299,300.0,106.0,0.0,0.0
9,103,293.0,107.0,208,293.0,107.0,0.0,0.0
9,104,294.0,107.0,221,294.0,107.0,0.0,0.0
9,105,295.0,107.0,234,295.0,107.0,0.0,0.0
9,106,296.0,107.0,247,296.0,107.0,0.0,0.0
9,107,297.0,107.0,260,297.0,107.0,0.0,0.0
9,108,298.0,107.0,273,298.0,107.0,0.0,0.0
