huruf,skeleton_index,skeleton_x,skeleton_y,nearest_curve_index,nearest_curve_x,nearest_curve_y,distance_px,distance_squared_px
7,76,307.0,48.0,988,307.0,48.0,0.0,0.0
7,77,308.0,48.0,1001,308.0,48.0,0.0,0.0
7,78,309.0,48.0,1014,309.0,48.0,0.0,0.0
7,79,310.0,47.0,1027,310.0,47.0,0.0,0.0
7,80,311.0,46.0,1040,311.0,46.0,0.0,0.0
7,81,312.0,45.0,1053,312.0,45.0,0.0,0.0
7,82,313.0,44.0,1066,313.0,44.0,0.0,0.0
7,83,314.0,44.0,1079,314.0,44.0,0.0,0.0
7,84,315.0,43.0,1092,315.0,43.0,0.0,0.0
7,85,316.0,42.0,1105,316.0,42.0,0.0,0.0
7,86,317.0,41.0,1118,317.0,41.0,0.0,0.0
7,87,318.0,40.0,1131,318.0,40.0,0.0,0.0
7,88,319.0,40.0,2288,319.0,40.0,0.0,0.0
7,89,320.0,39.0,1157,320.0,39.0,0.0,0.0
7,90,321.0,38.0,1170,321.0,38.0,0.0,0.0
7,91,322.0,38.0,2249,322.0,38.0,0.0,0.0
7,92,323.0,37.0,1196,323.0,37.0,0.0,0.0
7,93,324.0,36.0,1209,324.0,36.0,0.0,0.0
7,94,325.0,35.0,1222,325.0,35.0,0.0,0.0
7,95,326.0,34.0,1235,326.0,34.0,0.0,0.0
7,96,327.0,33.0,1248,327.0,33.0,0.0,0.0
7,97,328.0,32.0,1261,328.0,32.0,0.0,0.0
7,98,329.0,31.0,1274,329.0,31.0,0.0,0.0
7,99,330.0,31.0,1287,330.0,31.0,0.0,0.0
7,100,331.0,30.0,1300,331.0,30.0,0.0,0.0
7,101,332.0,29.0,1313,332.0,29.0,0.0,0.0
7,102,333.0,28.0,1326,333.0,28.0,0.0,0.0
7,103,334.0,28.0,1339,334.0,28.0,0.0,0.0
7,104,335.0,27.0,1352,335.0,27.0,0.0,0.0
7,105,336.0,26.0,1365,336.0,26.0,0.0,0.0
7,106,337.0,26.0,2171,337.0,26.0,0.0,0.0
7,107,338.0,25.0,1391,338.0,25.0,0.0,0.0
7,108,339.0,24.0,1404,339.0,24.0,0.0,0.0
7,109,340.0,23.0,1417,340.0,23.0,0.0,0.0
7,110,341.0,22.0,1430,341.0,22.0,0.0,0.0
7,111,342.0,22.0,1443,342.0,22.0,0.0,0.0
7,112,343.0,21.0,1456,343.0,21.0,0.0,0.0
7,113,344.0,20.0,1469,344.0,20.0,0.0,0.0
7,114,345.0,20.0,2080,345.0,20.0,0.0,0.0
7,115,346.0,19.0,1495,346.0,19.0,0.0,0.0
7,116,347.0,18.0,1508,347.0,18.0,0.0,0.0
7,117,348.0,18.0,1521,348.0,18.0,0.0,0.0
7,118,349.0,17.0,1534,349.0,17.0,0.0,0.0
7,119,350.0,16.0,1547,350.0,16.0,0.0,0.0
7,120,351.0,15.0,1560,351.0,15.0,0.0,0.0
7,121,352.0,15.0,1573,352.0,15.0,0.0,0.0
7,122,353.0,14.0,1586,353.0,14.0,0.0,0.0
7,123,354.0,14.0,1599,354.0,14.0,0.0,0.0
7,124,355.0,13.0,1612,355.0,13.0,0.0,0.0
7,125,356.0,12.0,1625,356.0,12.0,0.0,0.0
7,126,357.0,12.0,1638,357.0,12.0,0.0,0.0
7,127,358.0,11.0,1651,358.0,11.0,0.0,0.0
7,128,359.0,11.0,1963,359.0,11.0,0.0,0.0
7,129,360.0,10.0,1677,360.0,10.0,0.0,0.0
7,130,361.0,10.0,1690,361.0,10.0,0.0,0.0
7,131,362.0,10.0,1703,362.0,10.0,0.0,0.0
7,132,363.0,10.0,1716,363.0,10.0,0.0,0.0
7,133,364.0,10.0,1729,364.0,10.0,0.0,0.0
7,134,365.0,10.0,1742,365.0,10.0,0.0,0.0
7,135,366.0,9.0,1755,366.0,9.0,0.0,0.0
7,136,367.0,9.0,1768,367.0,9.0,0.0,0.0
7,137,368.0,9.0,1781,368.0,9.0,0.0,0.0
7,138,368.0,10.0,1794,368.0,10.0,0.0,0.0
7,139,368.0,11.0,1807,368.0,11.0,0.0,0.0
7,140,368.0,12.0,1820,368.0,12.0,0.0,0.0
7,141,368.0,13.0,1833,368.0,13.0,0.0,0.0
7,142,368.0,14.0,1846,368.0,14.0,0.0,0.0
7,143,367.0,15.0,1859,367.0,15.0,0.0,0.0
7,144,367.0,16.0,1872,367.0,16.0,0.0,0.0
7,145,367.0,17.0,1885,367.0,17.0,0.0,0.0
7,146,366.0,18.0,1898,366.0,18.0,0.0,0.0
7,147,365.0,19.0,1911,365.0,19.0,0.0,0.0
7,148,365.0,20.0,1924,365.0,20.0,0.0,0.0
7,149,365.0,21.0,1937,365.0,21.0,0.0,0.0
7,150,364.0,22.0,1950,364.0,22.0,0.0,0.0
7,151,359.0,11.0,1963,359.0,11.0,0.0,0.0
7,152,358.0,12.0,1976,358.0,12.0,0.0,0.0
7,153,357.0,12.0,1638,357.0,12.0,0.0,0.0
7,154,356.0,13.0,2002,356.0,13.0,0.0,0.0
7,155,355.0,14.0,2015,355.0,14.0,0.0,0.0
7,156,354.0,14.0,1599,354.0,14.0,0.0,0.0
7,157,353.0,15.0,2041,353.0,15.0,0.0,0.0
7,158,352.0,15.0,1573,352.0,15.0,0.0,0.0
7,159,351.0,16.0,2067,351.0,16.0,0.0,0.0
7,160,345.0,20.0,2080,345.0,20.0,0.0,0.0
7,161,344.0,21.0,2093,344.0,21.0,0.0,0.0
7,162,342.0,22.0,1443,342.0,22.0,0.0,0.0
7,163,341.0,23.0,2119,341.0,23.0,0.0,0.0
7,164,340.0,24.0,2132,340.0,24.0,0.0,0.0
7,165,339.0,25.0,2145,339.0,25.0,0.0,0.0
7,166,338.0,26.0,2158,338.0,26.0,0.0,0.0
7,167,337.0,26.0,2171,337.0,26.0,0.0,0.0
7,168,336.0,27.0,2184,336.0,27.0,0.0,0.0
7,169,335.0,28.0,2197,335.0,28.0,0.0,0.0
7,170,334.0,28.0,1339,334.0,28.0,0.0,0.0
7,171,333.0,29.0,2223,333.0,29.0,0.0,0.0
7,172,332.0,30.0,2236,332.0,30.0,0.0,0.0
7,173,322.0,38.0,2249,322.0,38.0,0.0,0.0
7,174,321.0,39.0,2262,321.0,39.0,0.0,0.0
7,175,320.0,40.0,2275,320.0,40.0,0.0,0.0
7,176,319.0,40.0,2288,319.0,40.0,0.0,0.0
7,177,318.0,41.0,2301,318.0,41.0,0.0,0.0
7,178,317.0,42.0,2314,317.0,42.0,0.0,0.0
7,179,316.0,43.0,2327,316.0,43.0,0.0,0.0
7,180,308.0,48.0,1001,308.0,48.0,0.0,0.0
7,181,307.0,49.0,2353,307.0,49.0,0.0,0.0
7,182,306.0,50.0,2366,306.0,50.0,0.0,0.0
7,183,305.0,51.0,2379,305.0,51.0,0.0,0.0
7,184,290.0,59.0,767,290.0,59.0,0.0,0.0
7,185,289.0,60.0,2405,289.0,60.0,0.0,0.0
7,186,281.0,63.0,2418,281.0,63.0,0.0,0.0
7,187,280.0,64.0,2431,280.0,64.0,0.0,0.0
7,188,275.0,65.0,572,275.0,65.0,0.0,0.0
7,189,274.0,66.0,2457,274.0,66.0,0.0,0.0
7,190,272.0,66.0,533,272.0,66.0,0.0,0.0
7,191,271.0,67.0,2483,271.0,67.0,0.0,0.0
