huruf,skeleton_index,skeleton_x,skeleton_y,nearest_curve_index,nearest_curve_x,nearest_curve_y,distance_px,distance_squared_px
8,0,287.0,91.0,0,287.0,91.0,0.0,0.0
8,1,287.0,92.0,13,287.0,92.0,0.0,0.0
8,2,287.0,93.0,26,287.0,93.0,0.0,0.0
8,3,287.0,94.0,39,287.0,94.0,0.0,0.0
8,4,287.0,95.0,52,287.0,95.0,0.0,0.0
8,5,288.0,96.0,65,288.0,96.0,0.0,0.0
8,6,288.0,97.0,78,288.0,97.0,0.0,0.0
8,7,289.0,98.0,91,289.0,98.0,0.0,0.0
8,8,289.0,99.0,104,289.0,99.0,0.0,0.0
8,9,289.0,100.0,117,289.0,100.0,0.0,0.0
8,10,290.0,101.0,130,290.0,101.0,0.0,0.0
8,11,290.0,102.0,143,290.0,102.0,0.0,0.0
8,12,291.0,103.0,156,291.0,103.0,0.0,0.0
8,13,291.0,104.0,169,291.0,104.0,0.0,0.0
8,14,292.0,105.0,182,292.0,105.0,0.0,0.0
8,15,292.0,106.0,195,292.0,106.0,0.0,0.0
8,16,293.0,107.0,208,293.0,107.0,0.0,0.0
8,17,294.0,107.0,221,294.0,107.0,0.0,0.0
8,18,295.0,107.0,234,295.0,107.0,0.0,0.0
8,19,296.0,107.0,247,296.0,107.0,0.0,0.0
8,20,297.0,107.0,260,297.0,107.0,0.0,0.0
8,21,298.0,107.0,273,298.0,107.0,0.0,0.0
8,22,299.0,106.0,286,299.0,106.0,0.0,0.0
8,23,300.0,106.0,299,300.0,106.0,0.0,0.0
8,24,301.0,105.0,312,301.0,105.0,0.0,0.0
8,25,302.0,104.0,325,302.0,104.0,0.0,0.0
8,26,303.0,103.0,338,303.0,103.0,0.0,0.0
8,27,304.0,102.0,1417,304.0,102.0,0.0,0.0
8,28,305.0,101.0,364,305.0,101.0,0.0,0.0
8,29,306.0,100.0,377,306.0,100.0,0.0,0.0
8,30,307.0,100.0,1391,307.0,100.0,0.0,0.0
8,31,308.0,99.0,403,308.0,99.0,0.0,0.0
8,32,309.0,98.0,416,309.0,98.0,0.0,0.0
8,33,310.0,97.0,429,310.0,97.0,0.0,0.0
8,34,311.0,96.0,442,311.0,96.0,0.0,0.0
8,35,312.0,95.0,455,312.0,95.0,0.0,0.0
8,36,313.0,94.0,468,313.0,94.0,0.0,0.0
8,37,314.0,93.0,481,314.0,93.0,0.0,0.0
8,38,315.0,92.0,494,315.0,92.0,0.0,0.0
8,39,316.0,91.0,507,316.0,91.0,0.0,0.0
8,40,317.0,90.0,520,317.0,90.0,0.0,0.0
8,41,318.0,89.0,533,318.0,89.0,0.0,0.0
8,42,319.0,89.0,546,319.0,89.0,0.0,0.0
8,43,320.0,88.0,559,320.0,88.0,0.0,0.0
8,44,321.0,87.0,572,321.0,87.0,0.0,0.0
8,45,322.0,86.0,585,322.0,86.0,0.0,0.0
8,46,323.0,85.0,598,323.0,85.0,0.0,0.0
8,47,324.0,85.0,1365,324.0,85.0,0.0,0.0
8,48,325.0,84.0,624,325.0,84.0,0.0,0.0
8,49,326.0,83.0,637,326.0,83.0,0.0,0.0
8,50,327.0,83.0,650,327.0,83.0,0.0,0.0
8,51,328.0,82.0,663,328.0,82.0,0.0,0.0
8,52,329.0,82.0,676,329.0,82.0,0.0,0.0
8,53,330.0,82.0,689,330.0,82.0,0.0,0.0
8,54,331.0,82.0,702,331.0,82.0,0.0,0.0
8,55,332.0,81.0,715,332.0,81.0,0.0,0.0
8,56,333.0,80.0,728,333.0,80.0,0.0,0.0
8,57,334.0,80.0,741,334.0,80.0,0.0,0.0
8,58,335.0,80.0,754,335.0,80.0,0.0,0.0
8,59,336.0,79.0,767,336.0,79.0,0.0,0.0
8,60,337.0,79.0,780,337.0,79.0,0.0,0.0
8,61,338.0,78.0,793,338.0,78.0,0.0,0.0
8,62,339.0,77.0,806,339.0,77.0,0.0,0.0
8,63,340.0,76.0,819,340.0,76.0,0.0,0.0
8,64,341.0,75.0,832,341.0,75.0,0.0,0.0
8,65,342.0,74.0,1261,342.0,74.0,0.0,0.0
8,66,342.0,73.0,858,342.0,73.0,0.0,0.0
8,67,342.0,72.0,871,342.0,72.0,0.0,0.0
8,68,342.0,71.0,884,342.0,71.0,0.0,0.0
8,69,343.0,70.0,897,343.0,70.0,0.0,0.0
8,70,343.0,69.0,910,343.0,69.0,0.0,0.0
8,71,343.0,68.0,923,343.0,68.0,0.0,0.0
8,72,343.0,67.0,936,343.0,67.0,0.0,0.0
8,73,342.0,66.0,949,342.0,66.0,0.0,0.0
8,74,342.0,65.0,962,342.0,65.0,0.0,0.0
8,75,341.0,65.0,975,341.0,65.0,0.0,0.0
8,76,340.0,64.0,988,340.0,64.0,0.0,0.0
8,77,339.0,64.0,1001,339.0,64.0,0.0,0.0
8,78,338.0,63.0,1014,338.0,63.0,0.0,0.0
8,79,337.0,63.0,1027,337.0,63.0,0.0,0.0
8,80,336.0,63.0,1040,336.0,63.0,0.0,0.0
8,81,335.0,64.0,1053,335.0,64.0,0.0,0.0
8,82,334.0,64.0,1066,334.0,64.0,0.0,0.0
8,83,334.0,65.0,1079,334.0,65.0,0.0,0.0
8,84,333.0,65.0,1092,333.0,65.0,0.0,0.0
8,85,332.0,66.0,1105,332.0,66.0,0.0,0.0
8,86,332.0,67.0,1118,332.0,67.0,0.0,0.0
8,87,332.0,68.0,1131,332.0,68.0,0.0,0.0
8,88,332.0,69.0,1144,332.0,69.0,0.0,0.0
8,89,333.0,70.0,1157,333.0,70.0,0.0,0.0
8,90,334.0,70.0,1170,334.0,70.0,0.0,0.0
8,91,335.0,70.0,1183,335.0,70.0,0.0,0.0
8,92,336.0,70.0,1196,336.0,70.0,0.0,0.0
8,93,337.0,70.0,1209,337.0,70.0,0.0,0.0
8,94,338.0,70.0,1222,338.0,70.0,0.0,0.0
8,95,339.0,70.0,1235,339.0,70.0,0.0,0.0
8,96,340.0,70.0,1248,340.0,70.0,0.0,0.0
8,97,342.0,74.0,1261,342.0,74.0,0.0,0.0
8,98,342.0,75.0,1274,342.0,75.0,0.0,0.0
8,99,341.0,76.0,1287,341.0,76.0,0.0,0.0
8,100,340.0,77.0,1300,340.0,77.0,0.0,0.0
8,101,339.0,78.0,1313,339.0,78.0,0.0,0.0
8,102,338.0,79.0,1326,338.0,79.0,0.0,0.0
8,103,337.0,79.0,780,337.0,79.0,0.0,0.0
8,104,336.0,80.0,1352,336.0,80.0,0.0,0.0
8,105,324.0,85.0,1365,324.0,85.0,0.0,0.0
8,106,323.0,86.0,1378,323.0,86.0,0.0,0.0
8,107,307.0,100.0,1391,307.0,100.0,0.0,0.0
8,108,306.0,101.0,1404,306.0,101.0,0.0,0.0
8,109,304.0,102.0,1417,304.0,102.0,0.0,0.0
8,110,304.0,103.0,1430,304.0,103.0,0.0,0.0
8,111,303.0,104.0,1443,303.0,104.0,0.0,0.0
8,112,290.0,102.0,143,290.0,102.0,0.0,0.0
8,113,289.0,101.0,1469,289.0,101.0,0.0,0.0
8,114,289.0,99.0,104,289.0,99.0,0.0,0.0
8,115,288.0,98.0,1495,288.0,98.0,0.0,0.0
