huruf,skeleton_index,skeleton_x,skeleton_y,nearest_curve_index,nearest_curve_x,nearest_curve_y,distance_px,distance_squared_px
16,0,479.0,81.0,2146,479.0,81.0,0.0,0.0
16,1,480.0,80.0,13,480.0,80.0,0.0,0.0
16,2,480.0,79.0,26,480.0,79.0,0.0,0.0
16,3,480.0,78.0,39,480.0,78.0,0.0,0.0
16,4,481.0,77.0,52,481.0,77.0,0.0,0.0
16,5,482.0,76.0,2106,482.0,76.0,0.0,0.0
16,6,483.0,75.0,78,483.0,75.0,0.0,0.0
16,7,484.0,75.0,91,484.0,75.0,0.0,0.0
16,8,485.0,75.0,104,485.0,75.0,0.0,0.0
16,9,486.0,75.0,117,486.0,75.0,0.0,0.0
16,10,487.0,75.0,130,487.0,75.0,0.0,0.0
16,11,488.0,75.0,143,488.0,75.0,0.0,0.0
16,12,489.0,75.0,156,489.0,75.0,0.0,0.0
16,13,490.0,76.0,169,490.0,76.0,0.0,0.0
16,14,490.0,77.0,182,490.0,77.0,0.0,0.0
16,15,490.0,78.0,195,490.0,78.0,0.0,0.0
16,16,490.0,79.0,208,490.0,79.0,0.0,0.0
16,17,489.0,80.0,221,489.0,80.0,0.0,0.0
16,18,489.0,81.0,234,489.0,81.0,0.0,0.0
16,19,488.0,82.0,247,488.0,82.0,0.0,0.0
16,20,487.0,83.0,260,487.0,83.0,0.0,0.0
16,21,486.0,84.0,273,486.0,84.0,0.0,0.0
16,22,485.0,84.0,286,485.0,84.0,0.0,0.0
16,23,484.0,85.0,299,484.0,85.0,0.0,0.0
16,24,483.0,85.0,312,483.0,85.0,0.0,0.0
16,25,482.0,85.0,325,482.0,85.0,0.0,0.0
16,26,481.0,86.0,338,481.0,86.0,0.0,0.0
16,27,480.0,86.0,351,480.0,86.0,0.0,0.0
16,28,479.0,85.0,364,479.0,85.0,0.0,0.0
16,29,479.0,84.0,377,479.0,84.0,0.0,0.0
16,30,479.0,83.0,390,479.0,83.0,0.0,0.0
16,31,479.0,82.0,403,479.0,82.0,0.0,0.0
16,32,480.0,86.0,351,480.0,86.0,0.0,0.0
16,33,479.0,87.0,429,479.0,87.0,0.0,0.0
16,34,479.0,88.0,442,479.0,88.0,0.0,0.0
16,35,479.0,89.0,455,479.0,89.0,0.0,0.0
16,36,479.0,90.0,468,479.0,90.0,0.0,0.0
16,37,479.0,91.0,481,479.0,91.0,0.0,0.0
16,38,479.0,92.0,494,479.0,92.0,0.0,0.0
16,39,479.0,93.0,507,479.0,93.0,0.0,0.0
16,40,479.0,94.0,520,479.0,94.0,0.0,0.0
