huruf,skeleton_index,skeleton_x,skeleton_y,nearest_curve_index,nearest_curve_x,nearest_curve_y,distance_px,distance_squared_px
1,79,14.0,75.0,1027,14.0,75.0,0.0,0.0
1,80,15.0,74.0,1040,15.0,74.0,0.0,0.0
1,81,16.0,74.0,1053,16.0,74.0,0.0,0.0
1,82,17.0,73.0,1066,17.0,73.0,0.0,0.0
1,83,18.0,72.0,1079,18.0,72.0,0.0,0.0
1,84,18.0,71.0,1092,18.0,71.0,0.0,0.0
1,85,19.0,70.0,1105,19.0,70.0,0.0,0.0
1,86,19.0,69.0,1118,19.0,69.0,0.0,0.0
1,87,19.0,68.0,1131,19.0,68.0,0.0,0.0
1,88,20.0,67.0,1144,20.0,67.0,0.0,0.0
1,89,20.0,66.0,1157,20.0,66.0,0.0,0.0
1,90,20.0,65.0,1170,20.0,65.0,0.0,0.0
1,91,19.0,65.0,1183,19.0,65.0,0.0,0.0
1,92,18.0,64.0,1196,18.0,64.0,0.0,0.0
1,93,17.0,63.0,1209,17.0,63.0,0.0,0.0
1,94,16.0,63.0,1222,16.0,63.0,0.0,0.0
1,95,15.0,63.0,1235,15.0,63.0,0.0,0.0
1,96,14.0,63.0,1248,14.0,63.0,0.0,0.0
1,97,13.0,64.0,1261,13.0,64.0,0.0,0.0
1,98,12.0,64.0,1274,12.0,64.0,0.0,0.0
1,99,11.0,65.0,1287,11.0,65.0,0.0,0.0
1,100,10.0,66.0,1300,10.0,66.0,0.0,0.0
1,101,10.0,67.0,1313,10.0,67.0,0.0,0.0
1,102,10.0,68.0,1326,10.0,68.0,0.0,0.0
1,103,9.0,69.0,1339,9.0,69.0,0.0,0.0
1,104,9.0,70.0,1352,9.0,70.0,0.0,0.0
1,105,8.0,71.0,1365,8.0,71.0,0.0,0.0
1,106,8.0,72.0,1378,8.0,72.0,0.0,0.0
1,107,8.0,73.0,1391,8.0,73.0,0.0,0.0
1,108,8.0,74.0,1404,8.0,74.0,0.0,0.0
1,109,8.0,75.0,1417,8.0,75.0,0.0,0.0
1,110,8.0,76.0,1430,8.0,76.0,0.0,0.0
1,111,9.0,77.0,1443,9.0,77.0,0.0,0.0
