label,huruf,point_index,t,bezier_xx_x,bezier_xx_y,xx_sc_x,xx_sc_y,is_sample_output_bezier_py
per_huruf,8,0,0.0,287.0,91.0,287.0,91.0,0
per_huruf,8,1,0.0006688963210702341,287.00000000000006,91.04415111515705,287.00000000000006,91.04415111515705,0
per_huruf,8,2,0.0013377926421404682,287.00000000000006,91.09877105143377,287.00000000000006,91.09877105143377,0
per_huruf,8,3,0.002006688963210702,287.0,91.1624943104233,287.0,91.1624943104233,0
per_huruf,8,4,0.0026755852842809363,286.99999999999994,91.2339553937187,286.99999999999994,91.2339553937187,0
per_huruf,8,5,0.0033444816053511705,287.00000000000006,91.31178880291309,287.00000000000006,91.31178880291309,0
per_huruf,8,6,0.004013377926421404,287.00000000000006,91.39462903959947,287.00000000000006,91.39462903959947,0
per_huruf,8,7,0.0046822742474916385,287.0,91.48111060537096,287.0,91.48111060537096,0
per_huruf,8,8,0.005351170568561873,287.0,91.56986800182067,287.0,91.56986800182067,0
per_huruf,8,9,0.006020066889632107,287.0,91.65953573054165,287.0,91.65953573054165,0
per_huruf,8,10,0.006688963210702341,287.0,91.74874829312698,287.0,91.74874829312698,0
per_huruf,8,11,0.007357859531772575,287.0,91.83614019116978,287.0,91.83614019116978,0
per_huruf,8,12,0.008026755852842809,287.0,91.92034592626308,287.0,91.92034592626308,0
per_huruf,8,13,0.008695652173913044,287.0,92.0,287.0,92.0,0
per_huruf,8,14,0.009364548494983277,287.00000000000006,92.0769230769231,287.00000000000006,92.0769230769231,0
per_huruf,8,15,0.010033444816053512,287.00000000000006,92.15384615384615,287.00000000000006,92.15384615384615,0
per_huruf,8,16,0.010702341137123745,287.0,92.23076923076921,287.0,92.23076923076921,0
per_huruf,8,17,0.011371237458193979,286.99999999999994,92.3076923076923,286.99999999999994,92.3076923076923,0
per_huruf,8,18,0.012040133779264214,287.00000000000006,92.3846153846154,287.00000000000006,92.3846153846154,0
per_huruf,8,19,0.012709030100334447,287.00000000000006,92.46153846153847,287.00000000000006,92.46153846153847,0
per_huruf,8,20,0.013377926421404682,287.0,92.53846153846155,287.0,92.53846153846155,0
per_huruf,8,21,0.014046822742474915,287.0,92.61538461538463,287.0,92.61538461538463,0
per_huruf,8,22,0.01471571906354515,287.0,92.69230769230768,287.0,92.69230769230768,0
per_huruf,8,23,0.015384615384615384,287.0,92.76923076923076,287.0,92.76923076923076,0
per_huruf,8,24,0.016053511705685617,287.0,92.84615384615384,287.0,92.84615384615384,0
per_huruf,8,25,0.016722408026755852,287.0,92.92307692307692,287.0,92.92307692307692,0
per_huruf,8,26,0.017391304347826087,287.0,93.0,287.0,93.0,0
per_huruf,8,27,0.01806020066889632,287.00000000000006,93.07692307692308,287.00000000000006,93.07692307692308,0
per_huruf,8,28,0.018729096989966554,287.00000000000006,93.15384615384616,287.00000000000006,93.15384615384616,0
per_huruf,8,29,0.01939799331103679,287.0,93.23076923076921,287.0,93.23076923076921,0
per_huruf,8,30,0.020066889632107024,286.99999999999994,93.30769230769229,286.99999999999994,93.30769230769229,0
per_huruf,8,31,0.020735785953177256,287.00000000000006,93.3846153846154,287.00000000000006,93.3846153846154,0
per_huruf,8,32,0.02140468227424749,287.00000000000006,93.46153846153847,287.00000000000006,93.46153846153847,0
per_huruf,8,33,0.022073578595317726,287.0,93.53846153846153,287.0,93.53846153846153,0
per_huruf,8,34,0.022742474916387957,287.0,93.61538461538463,287.0,93.61538461538463,0
per_huruf,8,35,0.023411371237458192,287.0,93.6923076923077,287.0,93.6923076923077,0
per_huruf,8,36,0.024080267558528427,287.0,93.76923076923076,287.0,93.76923076923076,0
per_huruf,8,37,0.024749163879598662,287.0,93.84615384615384,287.0,93.84615384615384,0
per_huruf,8,38,0.025418060200668894,287.0,93.92307692307692,287.0,93.92307692307692,0
per_huruf,8,39,0.02608695652173913,287.0,94.0,287.0,94.0,0
per_huruf,8,40,0.026755852842809364,286.9972690031862,94.07692307692308,286.9972690031862,94.07692307692308,1
per_huruf,8,41,0.027424749163879596,286.989986345016,94.15384615384615,286.989986345016,94.15384615384615,0
per_huruf,8,42,0.02809364548494983,286.97951752389616,94.23076923076923,286.97951752389616,94.23076923076923,0
per_huruf,8,43,0.028762541806020066,286.9672280382339,94.30769230769229,286.9672280382339,94.30769230769229,0
per_huruf,8,44,0.0294314381270903,286.9544833864361,94.38461538461539,286.9544833864361,94.38461538461539,0
per_huruf,8,45,0.030100334448160532,286.94264906690944,94.46153846153847,286.94264906690944,94.46153846153847,0
per_huruf,8,46,0.030769230769230767,286.93309057806096,94.53846153846153,286.93309057806096,94.53846153846153,0
per_huruf,8,47,0.031438127090301,286.9271734182977,94.61538461538461,286.9271734182977,94.61538461538461,0
per_huruf,8,48,0.032107023411371234,286.9262630860264,94.6923076923077,286.9262630860264,94.6923076923077,0
per_huruf,8,49,0.03277591973244147,286.93172507965403,94.76923076923076,286.93172507965403,94.76923076923076,0
