huruf,skeleton_index,skeleton_x,skeleton_y,nearest_curve_index,nearest_curve_x,nearest_curve_y,distance_px,distance_squared_px
10,128,409.0,75.0,1664,409.0,75.0,0.0,0.0
10,129,408.0,75.0,832,408.0,75.0,0.0,0.0
10,130,407.0,76.0,1690,407.0,76.0,0.0,0.0
10,131,406.0,76.0,806,406.0,76.0,0.0,0.0
10,132,405.0,77.0,1716,405.0,77.0,0.0,0.0
10,133,401.0,79.0,1729,401.0,79.0,0.0,0.0
10,134,400.0,80.0,1742,400.0,80.0,0.0,0.0
10,135,362.0,84.0,234,362.0,84.0,0.0,0.0
10,136,361.0,84.0,1768,361.0,84.0,0.0,0.0
10,137,359.0,81.0,1781,359.0,81.0,0.0,0.0
10,138,358.0,81.0,1794,358.0,81.0,0.0,0.0
