huruf,skeleton_index,skeleton_x,skeleton_y,nearest_curve_index,nearest_curve_x,nearest_curve_y,distance_px,distance_squared_px
19,0,595.0,30.0,0,595.0,30.0,0.0,0.0
19,1,596.0,30.0,13,596.0,30.0,0.0,0.0
19,2,597.0,29.0,26,597.0,29.0,0.0,0.0
19,3,598.0,29.0,39,598.0,29.0,0.0,0.0
19,4,599.0,28.0,52,599.0,28.0,0.0,0.0
19,5,600.0,27.0,65,600.0,27.0,0.0,0.0
19,6,601.0,26.0,78,601.0,26.0,0.0,0.0
19,7,602.0,25.0,91,602.0,25.0,0.0,0.0
19,8,603.0,24.0,104,603.0,24.0,0.0,0.0
19,9,604.0,23.0,117,604.0,23.0,0.0,0.0
19,10,605.0,23.0,130,605.0,23.0,0.0,0.0
19,11,606.0,22.0,143,606.0,22.0,0.0,0.0
19,12,607.0,21.0,156,607.0,21.0,0.0,0.0
19,13,608.0,21.0,507,608.0,21.0,0.0,0.0
19,14,609.0,20.0,182,609.0,20.0,0.0,0.0
19,15,610.0,19.0,195,610.0,19.0,0.0,0.0
19,16,611.0,19.0,208,611.0,19.0,0.0,0.0
19,17,612.0,19.0,221,612.0,19.0,0.0,0.0
19,18,613.0,19.0,234,613.0,19.0,0.0,0.0
19,19,614.0,18.0,247,614.0,18.0,0.0,0.0
19,20,615.0,17.0,260,615.0,17.0,0.0,0.0
19,21,616.0,17.0,273,616.0,17.0,0.0,0.0
19,22,617.0,16.0,286,617.0,16.0,0.0,0.0
19,23,618.0,15.0,299,618.0,15.0,0.0,0.0
19,24,619.0,15.0,416,619.0,15.0,0.0,0.0
19,25,620.0,14.0,325,620.0,14.0,0.0,0.0
19,26,621.0,13.0,338,621.0,13.0,0.0,0.0
19,27,622.0,13.0,351,622.0,13.0,0.0,0.0
19,28,623.0,13.0,364,623.0,13.0,0.0,0.0
19,29,622.0,13.0,351,622.0,13.0,0.0,0.0
19,30,621.0,14.0,390,621.0,14.0,0.0,0.0
19,31,620.0,15.0,403,620.0,15.0,0.0,0.0
19,32,619.0,15.0,416,619.0,15.0,0.0,0.0
19,33,618.0,16.0,429,618.0,16.0,0.0,0.0
19,34,617.0,17.0,442,617.0,17.0,0.0,0.0
19,35,616.0,17.0,273,616.0,17.0,0.0,0.0
19,36,615.0,18.0,468,615.0,18.0,0.0,0.0
19,37,611.0,19.0,208,611.0,19.0,0.0,0.0
19,38,610.0,20.0,494,610.0,20.0,0.0,0.0
19,39,608.0,21.0,507,608.0,21.0,0.0,0.0
19,40,607.0,22.0,520,607.0,22.0,0.0,0.0
19,41,605.0,23.0,130,605.0,23.0,0.0,0.0
19,42,604.0,24.0,546,604.0,24.0,0.0,0.0
19,43,603.0,25.0,559,603.0,25.0,0.0,0.0
